"Image type","Feature Class","Feature Name","Segmentation_segment_Segment_1"
"diagnostics","Versions","PyRadiomics","v3.1.0.post2+g146e3bd"
"diagnostics","Versions","Numpy","1.26.4"
"diagnostics","Versions","SimpleITK","2.4.0rc2.dev213"
"diagnostics","Versions","PyWavelet","1.6.0"
"diagnostics","Versions","Python","3.9.10"
"diagnostics","Configuration","Settings","{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 25.0, 'symmetricalGLCM': True, 'correctMask': True}"
"diagnostics","Configuration","EnabledImageTypes","{'Original': {}}"
"diagnostics","Image-original","Hash","21c9b44f61cb75be5bb1f50ffd55f7db5db74f96"
"diagnostics","Image-original","Dimensionality","3D"
"diagnostics","Image-original","Spacing","(0.71875, 0.7187499999999999, 6.2499999020346335)"
"diagnostics","Image-original","Size","(260, 320, 24)"
"diagnostics","Image-original","Mean","80.58237680288461"
"diagnostics","Image-original","Minimum","0.0"
"diagnostics","Image-original","Maximum","938.0"
"diagnostics","Mask-original","Hash","bfc5e9b388f3edbde2e3bfe3a841b05c8f3025fd"
"diagnostics","Mask-original","Spacing","(0.71875, 0.7187499999999999, 6.2499999020346335)"
"diagnostics","Mask-original","Size","(260, 320, 24)"
"diagnostics","Mask-original","BoundingBox","(48, 113, 11, 94, 142, 1)"
"diagnostics","Mask-original","VoxelNum","9223"
"diagnostics","Mask-original","VolumeNum","1"
"diagnostics","Mask-original","CenterOfMassIndex","(91.65737829339695, 176.25024395532907, 11.0)"
"diagnostics","Mask-original","CenterOfMass","(-28.40681688552462, 4.354639707680974, 45.59713731655585)"
"original","firstorder","10Percentile","282.0"
"original","firstorder","90Percentile","421.0"
"original","firstorder","Energy","1181817945.0"
"original","firstorder","Entropy","3.114874235894115"
"original","firstorder","InterquartileRange","86.5"
"original","firstorder","Kurtosis","2.700627689478476"
"original","firstorder","Maximum","477.0"
"original","firstorder","MeanAbsoluteDeviation","45.76366559241719"
"original","firstorder","Mean","353.7626585709639"
"original","firstorder","Median","359.0"
"original","firstorder","Minimum","81.0"
"original","firstorder","Range","396.0"
"original","firstorder","RobustMeanAbsoluteDeviation","34.91203836171207"
"original","firstorder","RootMeanSquared","357.96386265263664"
"original","firstorder","Skewness","-0.3825472038310922"
"original","firstorder","TotalEnergy","3815806171.298921"
"original","firstorder","Uniformity","0.1281164031734372"
"original","firstorder","Variance","2990.108365999333"
"original","glcm","Autocorrelation","141.08394934425968"
"original","glcm","ClusterProminence","862.832359112665"
"original","glcm","ClusterShade","-28.56575000528316"
"original","glcm","ClusterTendency","18.42723588666704"
"original","glcm","Contrast","0.9300262874440404"
"original","glcm","Correlation","0.9038683444097738"
"original","glcm","DifferenceAverage","0.6088073857964175"
"original","glcm","DifferenceEntropy","1.3976898343158348"
"original","glcm","DifferenceVariance","0.5530898793802629"
"original","glcm","Id","0.7350968095290124"
"original","glcm","Idm","0.7242381690062236"
"original","glcm","Idmn","0.9968668298016163"
"original","glcm","Idn","0.9670468734104269"
"original","glcm","Imc1","-0.4143857461765587"
"original","glcm","Imc2","0.9597144074043472"
"original","glcm","InverseVariance","0.4362561143028757"
"original","glcm","JointAverage","11.692288599491965"
"original","glcm","JointEnergy","0.045873949379913896"
"original","glcm","JointEntropy","4.928036276063239"
"original","glcm","MCC","0.9147539850863544"
"original","glcm","MaximumProbability","0.08494487837088777"
"original","glcm","SumAverage","23.38457719898393"
"original","glcm","SumEntropy","4.041127834375265"
"original","glcm","SumSquares","4.8393155435277695"
"original","gldm","DependenceEntropy","6.058651088252119"
"original","gldm","DependenceNonUniformity","1226.3232137048683"
"original","gldm","DependenceNonUniformityNormalized","0.13296359250838863"
"original","gldm","DependenceVariance","4.108338020309455"
"original","gldm","GrayLevelNonUniformity","1181.617586468611"
"original","gldm","GrayLevelVariance","4.883666597781059"
"original","gldm","HighGrayLevelEmphasis","141.05128483139976"
"original","gldm","LargeDependenceEmphasis","28.515558928765042"
"original","gldm","LargeDependenceHighGrayLevelEmphasis","4003.8852867830424"
"original","gldm","LargeDependenceLowGrayLevelEmphasis","0.2370023558310493"
"original","gldm","LowGrayLevelEmphasis","0.008570808960730876"
"original","gldm","SmallDependenceEmphasis","0.1009253658244051"
"original","gldm","SmallDependenceHighGrayLevelEmphasis","13.555197944794674"
"original","gldm","SmallDependenceLowGrayLevelEmphasis","0.0010997841710276644"
"original","glrlm","GrayLevelNonUniformity","588.7359527580288"
"original","glrlm","GrayLevelNonUniformityNormalized","0.1258247099512783"
"original","glrlm","GrayLevelVariance","5.09937667862543"
"original","glrlm","HighGrayLevelRunEmphasis","140.80103303906947"
"original","glrlm","LongRunEmphasis","6.751153491051371"
"original","glrlm","LongRunHighGrayLevelEmphasis","935.1778687122965"
"original","glrlm","LongRunLowGrayLevelEmphasis","0.05764691755219089"
"original","glrlm","LowGrayLevelRunEmphasis","0.008870160608298606"
"original","glrlm","RunEntropy","5.0782100156859995"
"original","glrlm","RunLengthNonUniformity","1747.9599735260892"
"original","glrlm","RunLengthNonUniformityNormalized","0.36962130970660456"
"original","glrlm","RunPercentage","0.5074541906104304"
"original","glrlm","RunVariance","2.7728926808099104"
"original","glrlm","ShortRunEmphasis","0.6219678046596039"
"original","glrlm","ShortRunHighGrayLevelEmphasis","86.62275768309563"
"original","glrlm","ShortRunLowGrayLevelEmphasis","0.005781908267883162"
"original","glszm","GrayLevelNonUniformity","91.40518256772674"
"original","glszm","GrayLevelNonUniformityNormalized","0.10766217028000793"
"original","glszm","GrayLevelVariance","7.014762743114952"
"original","glszm","HighGrayLevelZoneEmphasis","131.53828032979976"
"original","glszm","LargeAreaEmphasis","1830.241460541814"
"original","glszm","LargeAreaHighGrayLevelEmphasis","276668.0636042403"
"original","glszm","LargeAreaLowGrayLevelEmphasis","13.905461070276694"
"original","glszm","LowGrayLevelZoneEmphasis","0.011595854687066136"
"original","glszm","SizeZoneNonUniformity","183.17432273262662"
"original","glszm","SizeZoneNonUniformityNormalized","0.21575303030933643"
"original","glszm","SmallAreaEmphasis","0.4720367796088087"
"original","glszm","SmallAreaHighGrayLevelEmphasis","59.4873819473616"
"original","glszm","SmallAreaLowGrayLevelEmphasis","0.006567250809154747"
"original","glszm","ZoneEntropy","6.364925173040973"
"original","glszm","ZonePercentage","0.09205247750189743"
"original","glszm","ZoneVariance","1712.2286817027164"
"original","ngtdm","Busyness","2.081239487880314"
"original","ngtdm","Coarseness","0.001975808673490367"
"original","ngtdm","Complexity","63.74053004385951"
"original","ngtdm","Contrast","0.01612709777506502"
"original","ngtdm","Strength","0.2955649611993068"
