"Image type","Feature Class","Feature Name","Segmentation_segment_Segment_1"
"diagnostics","Versions","PyRadiomics","v3.1.0.post2+g146e3bd"
"diagnostics","Versions","Numpy","1.26.4"
"diagnostics","Versions","SimpleITK","2.4.0rc2.dev213"
"diagnostics","Versions","PyWavelet","1.6.0"
"diagnostics","Versions","Python","3.9.10"
"diagnostics","Configuration","Settings","{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 25.0, 'symmetricalGLCM': True, 'correctMask': True}"
"diagnostics","Configuration","EnabledImageTypes","{'Original': {}}"
"diagnostics","Image-original","Hash","43957b1142196310b820f4a6a0e22d817abb12b4"
"diagnostics","Image-original","Dimensionality","3D"
"diagnostics","Image-original","Spacing","(0.7187499999999999, 0.7187499999999999, 6.150000062956167)"
"diagnostics","Image-original","Size","(260, 320, 24)"
"diagnostics","Image-original","Mean","117.67823667868589"
"diagnostics","Image-original","Minimum","0.0"
"diagnostics","Image-original","Maximum","871.0"
"diagnostics","Mask-original","Hash","00c8213395a3959294ed680e9a86f59222cba6f4"
"diagnostics","Mask-original","Spacing","(0.7187499999999999, 0.7187499999999999, 6.150000062956167)"
"diagnostics","Mask-original","Size","(260, 320, 24)"
"diagnostics","Mask-original","BoundingBox","(62, 146, 10, 65, 90, 1)"
"diagnostics","Mask-original","VoxelNum","4329"
"diagnostics","Mask-original","VolumeNum","1"
"diagnostics","Mask-original","CenterOfMassIndex","(93.2002772002772, 189.54077154077154, 10.0)"
"diagnostics","Mask-original","CenterOfMass","(-28.344312801080434, 25.688737025778266, 13.656094154904295)"
"original","firstorder","10Percentile","414.6"
"original","firstorder","90Percentile","680.0"
"original","firstorder","Energy","1504646631.0"
"original","firstorder","Entropy","3.8658729949932087"
"original","firstorder","InterquartileRange","96.0"
"original","firstorder","Kurtosis","7.931818800361228"
"original","firstorder","Maximum","793.0"
"original","firstorder","MeanAbsoluteDeviation","89.3547445841278"
"original","firstorder","Mean","575.1464541464542"
"original","firstorder","Median","613.0"
"original","firstorder","Minimum","0.0"
"original","firstorder","Range","793.0"
"original","firstorder","RobustMeanAbsoluteDeviation","46.5677316350246"
"original","firstorder","RootMeanSquared","589.5538307353446"
"original","firstorder","Skewness","-2.0783444277043985"
"original","firstorder","TotalEnergy","4780412272.533513"
"original","firstorder","Uniformity","0.09942556235002525"
"original","firstorder","Variance","16780.275617480052"
"original","glcm","Autocorrelation","580.8450668614125"
"original","glcm","ClusterProminence","83761.04890145166"
"original","glcm","ClusterShade","-2160.4352003535614"
"original","glcm","ClusterTendency","100.61461459946112"
"original","glcm","Contrast","5.295638077337637"
"original","glcm","Correlation","0.8999224168555301"
"original","glcm","DifferenceAverage","1.3602261270692413"
"original","glcm","DifferenceEntropy","2.2081469662348483"
"original","glcm","DifferenceVariance","3.4069653475618438"
"original","glcm","Id","0.5946142198892966"
"original","glcm","Idm","0.5574158763682122"
"original","glcm","Idmn","0.9951770891507856"
"original","glcm","Idn","0.9617590494117598"
"original","glcm","Imc1","-0.3138030272583173"
"original","glcm","Imc2","0.9519775028292466"
"original","glcm","InverseVariance","0.4420098349549765"
"original","glcm","JointAverage","23.60116331488105"
"original","glcm","JointEnergy","0.025493484701174927"
"original","glcm","JointEntropy","6.483105070067841"
"original","glcm","MCC","0.9120969958309673"
"original","glcm","MaximumProbability","0.0686913250711792"
"original","glcm","SumAverage","47.20232662976212"
"original","glcm","SumEntropy","4.782897674607966"
"original","glcm","SumSquares","26.47756316919969"
"original","gldm","DependenceEntropy","6.450860210959361"
"original","gldm","DependenceNonUniformity","675.2665742665743"
"original","gldm","DependenceNonUniformityNormalized","0.1559867346423133"
"original","gldm","DependenceVariance","3.3118185619918123"
"original","gldm","GrayLevelNonUniformity","430.4132594132594"
"original","gldm","GrayLevelVariance","26.950809437295923"
"original","gldm","HighGrayLevelEmphasis","580.2598752598752"
"original","gldm","LargeDependenceEmphasis","15.687456687456688"
"original","gldm","LargeDependenceHighGrayLevelEmphasis","9690.013629013629"
"original","gldm","LargeDependenceLowGrayLevelEmphasis","0.3174789711534072"
"original","gldm","LowGrayLevelEmphasis","0.011465467069080453"
"original","gldm","SmallDependenceEmphasis","0.23663324351155035"
"original","gldm","SmallDependenceHighGrayLevelEmphasis","117.73144463530046"
"original","gldm","SmallDependenceLowGrayLevelEmphasis","0.0016631904050979302"
"original","glrlm","GrayLevelNonUniformity","255.04772648353318"
"original","glrlm","GrayLevelNonUniformityNormalized","0.08588329494323621"
"original","glrlm","GrayLevelVariance","29.51227023261409"
"original","glrlm","HighGrayLevelRunEmphasis","563.4306570321052"
"original","glrlm","LongRunEmphasis","3.061286247952532"
"original","glrlm","LongRunHighGrayLevelEmphasis","1840.4401573518435"
"original","glrlm","LongRunLowGrayLevelEmphasis","0.048395041759866586"
"original","glrlm","LowGrayLevelRunEmphasis","0.008819355499660632"
"original","glrlm","RunEntropy","5.253587689211734"
"original","glrlm","RunLengthNonUniformity","1656.9679511642364"
"original","glrlm","RunLengthNonUniformityNormalized","0.5561690797200376"
"original","glrlm","RunPercentage","0.6852621852621853"
"original","glrlm","RunVariance","0.9115109078186541"
"original","glrlm","ShortRunEmphasis","0.7734023869654593"
"original","glrlm","ShortRunHighGrayLevelEmphasis","424.61069840071445"
"original","glrlm","ShortRunLowGrayLevelEmphasis","0.005557369907667653"
"original","glszm","GrayLevelNonUniformity","61.70807453416149"
"original","glszm","GrayLevelNonUniformityNormalized","0.05475428086438464"
"original","glszm","GrayLevelVariance","39.657811135719285"
"original","glszm","HighGrayLevelZoneEmphasis","490.8527062999113"
"original","glszm","LargeAreaEmphasis","272.57054125998224"
"original","glszm","LargeAreaHighGrayLevelEmphasis","173470.80479148182"
"original","glszm","LargeAreaLowGrayLevelEmphasis","1.3773580073351053"
"original","glszm","LowGrayLevelZoneEmphasis","0.007253684500666018"
"original","glszm","SizeZoneNonUniformity","406.265306122449"
"original","glszm","SizeZoneNonUniformityNormalized","0.36048385636419605"
"original","glszm","SmallAreaEmphasis","0.6229324501765852"
"original","glszm","SmallAreaHighGrayLevelEmphasis","283.5984609965765"
"original","glszm","SmallAreaLowGrayLevelEmphasis","0.003919829624858438"
"original","glszm","ZoneEntropy","6.520457353414006"
"original","glszm","ZonePercentage","0.26033726033726035"
"original","glszm","ZoneVariance","257.81594467963487"
"original","ngtdm","Busyness","0.24172272224480484"
"original","ngtdm","Coarseness","0.003801164186760598"
"original","ngtdm","Complexity","393.39129031727595"
"original","ngtdm","Contrast","0.04200901580318251"
"original","ngtdm","Strength","3.088568715133339"
