"Image type","Feature Class","Feature Name","Segmentation_segment_Segment_1"
"diagnostics","Versions","PyRadiomics","v3.1.0.post2+g146e3bd"
"diagnostics","Versions","Numpy","1.26.4"
"diagnostics","Versions","SimpleITK","2.4.0rc2.dev213"
"diagnostics","Versions","PyWavelet","1.6.0"
"diagnostics","Versions","Python","3.9.10"
"diagnostics","Configuration","Settings","{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 25.0, 'symmetricalGLCM': True, 'correctMask': True}"
"diagnostics","Configuration","EnabledImageTypes","{'Original': {}}"
"diagnostics","Image-original","Hash","e7726653b96c8f1bbbb21c5d4cadaa33a5f1e89f"
"diagnostics","Image-original","Dimensionality","3D"
"diagnostics","Image-original","Spacing","(0.9765624999999996, 0.9765624999999996, 1.0000000000000169)"
"diagnostics","Image-original","Size","(256, 256, 176)"
"diagnostics","Image-original","Mean","18.825397057966754"
"diagnostics","Image-original","Minimum","0.0"
"diagnostics","Image-original","Maximum","258.0"
"diagnostics","Mask-original","Hash","938758e05a89ea20af781af6dda918c09a59f103"
"diagnostics","Mask-original","Spacing","(0.9765624999999996, 0.9765624999999996, 1.0000000000000169)"
"diagnostics","Mask-original","Size","(256, 256, 176)"
"diagnostics","Mask-original","BoundingBox","(134, 106, 134, 22, 54, 1)"
"diagnostics","Mask-original","VoxelNum","826"
"diagnostics","Mask-original","VolumeNum","1"
"diagnostics","Mask-original","CenterOfMassIndex","(144.0363196125908, 133.99394673123487, 134.0)"
"diagnostics","Mask-original","CenterOfMass","(16.954194566934007, -29.89149088075405, 75.83938126969102)"
"original","firstorder","10Percentile","83.0"
"original","firstorder","90Percentile","116.5"
"original","firstorder","Energy","8408150.0"
"original","firstorder","Entropy","1.3550612481440651"
"original","firstorder","InterquartileRange","17.0"
"original","firstorder","Kurtosis","5.791587681130931"
"original","firstorder","Maximum","132.0"
"original","firstorder","MeanAbsoluteDeviation","10.667501128575534"
"original","firstorder","Mean","99.89830508474576"
"original","firstorder","Median","101.0"
"original","firstorder","Minimum","23.0"
"original","firstorder","Range","109.0"
"original","firstorder","RobustMeanAbsoluteDeviation","7.1673475277078875"
"original","firstorder","RootMeanSquared","100.89280625253168"
"original","firstorder","Skewness","-0.9633806040733982"
"original","firstorder","TotalEnergy","8018636.7034913385"
"original","firstorder","Uniformity","0.4488975136161905"
"original","firstorder","Variance","199.68699470595482"
"original","glcm","Autocorrelation","20.993758842599846"
"original","glcm","ClusterProminence","7.06954140140908"
"original","glcm","ClusterShade","-1.0648228064108574"
"original","glcm","ClusterTendency","1.259301190135178"
"original","glcm","Contrast","0.31193954780441313"
"original","glcm","Correlation","0.6029185597171574"
"original","glcm","DifferenceAverage","0.2931829170760925"
"original","glcm","DifferenceEntropy","0.9112094677286444"
"original","glcm","DifferenceVariance","0.2244932868487285"
"original","glcm","Id","0.8563725194756882"
"original","glcm","Idm","0.8552842045347859"
"original","glcm","Idmn","0.9916575108839532"
"original","glcm","Idn","0.9584439456279614"
"original","glcm","Imc1","-0.24424417376091972"
"original","glcm","Imc2","0.6835511898075489"
"original","glcm","InverseVariance","0.2783020656499735"
"original","glcm","JointAverage","4.555974063426356"
"original","glcm","JointEnergy","0.27884621039022"
"original","glcm","JointEntropy","2.3254111815115137"
"original","glcm","MCC","0.629344745096964"
"original","glcm","MaximumProbability","0.42290829891565535"
"original","glcm","SumAverage","9.111948126852711"
"original","glcm","SumEntropy","2.00232218495154"
"original","glcm","SumSquares","0.3928101844848978"
"original","gldm","DependenceEntropy","4.078446919888284"
"original","gldm","DependenceNonUniformity","120.62711864406779"
"original","gldm","DependenceNonUniformityNormalized","0.14603767390322978"
"original","gldm","DependenceVariance","4.504399978894172"
"original","gldm","GrayLevelNonUniformity","370.78934624697337"
"original","gldm","GrayLevelVariance","0.4113115513369956"
"original","gldm","HighGrayLevelEmphasis","20.934624697336563"
"original","gldm","LargeDependenceEmphasis","45.210653753026634"
"original","gldm","LargeDependenceHighGrayLevelEmphasis","976.1016949152543"
"original","gldm","LargeDependenceLowGrayLevelEmphasis","2.217032553134248"
"original","gldm","LowGrayLevelEmphasis","0.05357479149852031"
"original","gldm","SmallDependenceEmphasis","0.05367308410001971"
"original","gldm","SmallDependenceHighGrayLevelEmphasis","1.017750914014606"
"original","gldm","SmallDependenceLowGrayLevelEmphasis","0.004766129188845971"
"original","glrlm","GrayLevelNonUniformity","102.24792376982059"
"original","glrlm","GrayLevelNonUniformityNormalized","0.37695248561200717"
"original","glrlm","GrayLevelVariance","0.6232087154986896"
"original","glrlm","HighGrayLevelRunEmphasis","19.90872312649564"
"original","glrlm","LongRunEmphasis","19.802718761762865"
"original","glrlm","LongRunHighGrayLevelEmphasis","431.0247444524713"
"original","glrlm","LongRunLowGrayLevelEmphasis","0.9672146696858432"
"original","glrlm","LowGrayLevelRunEmphasis","0.06166779452674785"
"original","glrlm","RunEntropy","4.144308605111157"
"original","glrlm","RunLengthNonUniformity","67.16269060253478"
"original","glrlm","RunLengthNonUniformityNormalized","0.24360650274983858"
"original","glrlm","RunPercentage","0.32748184019370463"
"original","glrlm","RunVariance","9.87938131062219"
"original","glrlm","ShortRunEmphasis","0.4680131928914571"
"original","glrlm","ShortRunHighGrayLevelEmphasis","8.858540415707802"
"original","glrlm","ShortRunLowGrayLevelEmphasis","0.03371020596182109"
"original","glszm","GrayLevelNonUniformity","9.421052631578947"
"original","glszm","GrayLevelNonUniformityNormalized","0.24792243767313019"
"original","glszm","GrayLevelVariance","1.4466759002770082"
"original","glszm","HighGrayLevelZoneEmphasis","17.657894736842106"
"original","glszm","LargeAreaEmphasis","5762.263157894737"
"original","glszm","LargeAreaHighGrayLevelEmphasis","130428.1052631579"
"original","glszm","LargeAreaLowGrayLevelEmphasis","264.8463450292397"
"original","glszm","LowGrayLevelZoneEmphasis","0.10221491228070176"
"original","glszm","SizeZoneNonUniformity","6.2631578947368425"
"original","glszm","SizeZoneNonUniformityNormalized","0.16481994459833796"
"original","glszm","SmallAreaEmphasis","0.3830871149393961"
"original","glszm","SmallAreaHighGrayLevelEmphasis","6.514399776295893"
"original","glszm","SmallAreaLowGrayLevelEmphasis","0.05880743195230926"
"original","glszm","ZoneEntropy","4.5041206053780405"
"original","glszm","ZonePercentage","0.04600484261501211"
"original","glszm","ZoneVariance","5289.7728531855955"
"original","ngtdm","Busyness","2.424408847572083"
"original","ngtdm","Coarseness","0.01135217949362545"
"original","ngtdm","Complexity","4.667537851948259"
"original","ngtdm","Contrast","0.007293670332929709"
"original","ngtdm","Strength","0.23974112719142562"
