"Image type","Feature Class","Feature Name","Segmentation_segment_Segment_1"
"diagnostics","Versions","PyRadiomics","v3.1.0.post2+g146e3bd"
"diagnostics","Versions","Numpy","1.26.4"
"diagnostics","Versions","SimpleITK","2.4.0rc2.dev213"
"diagnostics","Versions","PyWavelet","1.6.0"
"diagnostics","Versions","Python","3.9.10"
"diagnostics","Configuration","Settings","{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 25.0, 'symmetricalGLCM': True, 'correctMask': True}"
"diagnostics","Configuration","EnabledImageTypes","{'Original': {}}"
"diagnostics","Image-original","Hash","eb3e63b3b99256ee26ba70b1cc3ea7446bf0272e"
"diagnostics","Image-original","Dimensionality","3D"
"diagnostics","Image-original","Spacing","(0.8984375000000001, 0.8984374999999997, 0.9999999999999859)"
"diagnostics","Image-original","Size","(256, 256, 176)"
"diagnostics","Image-original","Mean","16.45139148018577"
"diagnostics","Image-original","Minimum","0.0"
"diagnostics","Image-original","Maximum","210.0"
"diagnostics","Mask-original","Hash","d9318741cc01edec96b5cf1edc0c3855b27dd1b9"
"diagnostics","Mask-original","Spacing","(0.8984375000000001, 0.8984374999999997, 0.9999999999999859)"
"diagnostics","Mask-original","Size","(256, 256, 176)"
"diagnostics","Mask-original","BoundingBox","(122, 78, 123, 48, 85, 1)"
"diagnostics","Mask-original","VoxelNum","3074"
"diagnostics","Mask-original","VolumeNum","1"
"diagnostics","Mask-original","CenterOfMassIndex","(141.97072218607678, 120.88874430709174, 123.0)"
"diagnostics","Mask-original","CenterOfMass","(-0.6245241475588017, -48.734870556795755, -0.6355941462151407)"
"original","firstorder","10Percentile","75.0"
"original","firstorder","90Percentile","135.0"
"original","firstorder","Energy","36817837.0"
"original","firstorder","Entropy","2.0192093152641095"
"original","firstorder","InterquartileRange","29.0"
"original","firstorder","Kurtosis","4.963656987691602"
"original","firstorder","Maximum","162.0"
"original","firstorder","MeanAbsoluteDeviation","19.43627350341966"
"original","firstorder","Mean","106.30026024723487"
"original","firstorder","Median","110.0"
"original","firstorder","Minimum","0.0"
"original","firstorder","Range","162.0"
"original","firstorder","RobustMeanAbsoluteDeviation","12.725567526462452"
"original","firstorder","RootMeanSquared","109.44028207919831"
"original","firstorder","Skewness","-1.202503537603934"
"original","firstorder","TotalEnergy","29718987.690734435"
"original","firstorder","Uniformity","0.29688207049787735"
"original","firstorder","Variance","677.4300129446332"
"original","glcm","Autocorrelation","23.72795139797733"
"original","glcm","ClusterProminence","68.52978454488378"
"original","glcm","ClusterShade","-8.507379904341917"
"original","glcm","ClusterTendency","3.8457610759326584"
"original","glcm","Contrast","0.743848613516802"
"original","glcm","Correlation","0.6754013529227273"
"original","glcm","DifferenceAverage","0.5544801853593135"
"original","glcm","DifferenceEntropy","1.3145747526857434"
"original","glcm","DifferenceVariance","0.4314116993416543"
"original","glcm","Id","0.7502054788651246"
"original","glcm","Idm","0.7414084973876125"
"original","glcm","Idmn","0.9857593105346805"
"original","glcm","Idn","0.9331753061716902"
"original","glcm","Imc1","-0.2132901141466989"
"original","glcm","Imc2","0.7502527355142136"
"original","glcm","InverseVariance","0.42563081505393907"
"original","glcm","JointAverage","4.790869551759621"
"original","glcm","JointEnergy","0.12480189524005082"
"original","glcm","JointEntropy","3.5874375799503593"
"original","glcm","MCC","0.7042955427344283"
"original","glcm","MaximumProbability","0.24877633508757457"
"original","glcm","SumAverage","9.581739103519242"
"original","glcm","SumEntropy","2.8247418640758117"
"original","glcm","SumSquares","1.1474024223623651"
"original","gldm","DependenceEntropy","4.897137664773642"
"original","gldm","DependenceNonUniformity","407.59596616785944"
"original","gldm","DependenceNonUniformityNormalized","0.13259465392578382"
"original","gldm","DependenceVariance","4.1247798290614215"
"original","gldm","GrayLevelNonUniformity","912.6154847104749"
"original","gldm","GrayLevelVariance","1.1662115444284953"
"original","gldm","HighGrayLevelEmphasis","23.916070266753415"
"original","gldm","LargeDependenceEmphasis","29.90500975927131"
"original","gldm","LargeDependenceHighGrayLevelEmphasis","763.4886141834743"
"original","gldm","LargeDependenceLowGrayLevelEmphasis","1.473672569439834"
"original","gldm","LowGrayLevelEmphasis","0.06642890706488624"
"original","gldm","SmallDependenceEmphasis","0.09837218308309371"
"original","gldm","SmallDependenceHighGrayLevelEmphasis","2.086143432498906"
"original","gldm","SmallDependenceLowGrayLevelEmphasis","0.010647813173737196"
"original","glrlm","GrayLevelNonUniformity","394.16213355892785"
"original","glrlm","GrayLevelNonUniformityNormalized","0.26154860925887785"
"original","glrlm","GrayLevelVariance","1.4479273850441803"
"original","glrlm","HighGrayLevelRunEmphasis","22.67385857803525"
"original","glrlm","LongRunEmphasis","6.898300594387379"
"original","glrlm","LongRunHighGrayLevelEmphasis","175.04823369966326"
"original","glrlm","LongRunLowGrayLevelEmphasis","0.3686204827302826"
"original","glrlm","LowGrayLevelRunEmphasis","0.08052407650170695"
"original","glrlm","RunEntropy","4.150888681274228"
"original","glrlm","RunLengthNonUniformity","527.7999609988169"
"original","glrlm","RunLengthNonUniformityNormalized","0.3459030264175212"
"original","glrlm","RunPercentage","0.4903220559531555"
"original","glrlm","RunVariance","2.6223078757860754"
"original","glrlm","ShortRunEmphasis","0.5983522325296207"
"original","glrlm","ShortRunHighGrayLevelEmphasis","12.93829610611899"
"original","glrlm","ShortRunLowGrayLevelEmphasis","0.0566532546769363"
"original","glszm","GrayLevelNonUniformity","49.36431226765799"
"original","glszm","GrayLevelNonUniformityNormalized","0.18351045452660963"
"original","glszm","GrayLevelVariance","2.462044471469438"
"original","glszm","HighGrayLevelZoneEmphasis","19.275092936802974"
"original","glszm","LargeAreaEmphasis","5866.438661710037"
"original","glszm","LargeAreaHighGrayLevelEmphasis","148678.0148698885"
"original","glszm","LargeAreaLowGrayLevelEmphasis","235.9001493311079"
"original","glszm","LowGrayLevelZoneEmphasis","0.1336048942501412"
"original","glszm","SizeZoneNonUniformity","67.05947955390334"
"original","glszm","SizeZoneNonUniformityNormalized","0.24929174555354403"
"original","glszm","SmallAreaEmphasis","0.51279922671584"
"original","glszm","SmallAreaHighGrayLevelEmphasis","10.192054941966367"
"original","glszm","SmallAreaLowGrayLevelEmphasis","0.07129467284276263"
"original","glszm","ZoneEntropy","5.200361498558988"
"original","glszm","ZonePercentage","0.08750813272608979"
"original","glszm","ZoneVariance","5735.850693052887"
"original","ngtdm","Busyness","8.705805118305122"
"original","ngtdm","Coarseness","0.002867542612374407"
"original","ngtdm","Complexity","9.150196620162903"
"original","ngtdm","Contrast","0.02434708786565057"
"original","ngtdm","Strength","0.059820999384616644"
