"Image type","Feature Class","Feature Name","Segmentation_segment_Segment_1"
"diagnostics","Versions","PyRadiomics","v3.1.0.post2+g146e3bd"
"diagnostics","Versions","Numpy","1.26.4"
"diagnostics","Versions","SimpleITK","2.4.0rc2.dev213"
"diagnostics","Versions","PyWavelet","1.6.0"
"diagnostics","Versions","Python","3.9.10"
"diagnostics","Configuration","Settings","{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 25.0, 'symmetricalGLCM': True, 'correctMask': True}"
"diagnostics","Configuration","EnabledImageTypes","{'Original': {}}"
"diagnostics","Image-original","Hash","a1d4e297b4faaa2fe75bdde9dd038a7fbfe15a6c"
"diagnostics","Image-original","Dimensionality","3D"
"diagnostics","Image-original","Spacing","(1.0, 1.0, 0.9999999999999887)"
"diagnostics","Image-original","Size","(256, 256, 176)"
"diagnostics","Image-original","Mean","26.723617987199262"
"diagnostics","Image-original","Minimum","0.0"
"diagnostics","Image-original","Maximum","416.0"
"diagnostics","Mask-original","Hash","49f34cc3c6892f2db7ed8b47f54a649bac2152af"
"diagnostics","Mask-original","Spacing","(1.0, 1.0, 0.9999999999999887)"
"diagnostics","Mask-original","Size","(256, 256, 176)"
"diagnostics","Mask-original","BoundingBox","(73, 61, 106, 79, 108, 1)"
"diagnostics","Mask-original","VoxelNum","6474"
"diagnostics","Mask-original","VolumeNum","1"
"diagnostics","Mask-original","CenterOfMassIndex","(108.65817114612295, 112.92755637936361, 106.0)"
"diagnostics","Mask-original","CenterOfMass","(-23.496293833349014, -24.888251293114223, -0.4172687530512178)"
"original","firstorder","10Percentile","111.0"
"original","firstorder","90Percentile","210.0"
"original","firstorder","Energy","184969761.0"
"original","firstorder","Entropy","2.6001428552562524"
"original","firstorder","InterquartileRange","58.0"
"original","firstorder","Kurtosis","2.780699496041892"
"original","firstorder","Maximum","257.0"
"original","firstorder","MeanAbsoluteDeviation","31.45058826594608"
"original","firstorder","Mean","164.71408711770158"
"original","firstorder","Median","169.0"
"original","firstorder","Minimum","0.0"
"original","firstorder","Range","257.0"
"original","firstorder","RobustMeanAbsoluteDeviation","23.99512642946985"
"original","firstorder","RootMeanSquared","169.03008901275223"
"original","firstorder","Skewness","-0.4599057657291082"
"original","firstorder","TotalEnergy","184969760.9999979"
"original","firstorder","Uniformity","0.18451186462062213"
"original","firstorder","Variance","1440.4404966411594"
"original","glcm","Autocorrelation","52.698803883652815"
"original","glcm","ClusterProminence","193.6442737879061"
"original","glcm","ClusterShade","-11.363890626408727"
"original","glcm","ClusterTendency","8.641604775972002"
"original","glcm","Contrast","0.9297401471387767"
"original","glcm","Correlation","0.8057552113787638"
"original","glcm","DifferenceAverage","0.6104858578041864"
"original","glcm","DifferenceEntropy","1.419741627597208"
"original","glcm","DifferenceVariance","0.5498141089270909"
"original","glcm","Id","0.7371388586362178"
"original","glcm","Idm","0.7249338771959017"
"original","glcm","Idmn","0.9926416542867623"
"original","glcm","Idn","0.9510322008953264"
"original","glcm","Imc1","-0.31073022450475907"
"original","glcm","Imc2","0.8903174400658952"
"original","glcm","InverseVariance","0.421228922618847"
"original","glcm","JointAverage","7.125364834385761"
"original","glcm","JointEnergy","0.06780512855070626"
"original","glcm","JointEntropy","4.389611898660462"
"original","glcm","MCC","0.82257383509204"
"original","glcm","MaximumProbability","0.13172465057433222"
"original","glcm","SumAverage","14.250729668771521"
"original","glcm","SumEntropy","3.48619954230968"
"original","glcm","SumSquares","2.3928362307776956"
"original","gldm","DependenceEntropy","5.572592681223855"
"original","gldm","DependenceNonUniformity","828.2316960148286"
"original","gldm","DependenceNonUniformityNormalized","0.12793198888088175"
"original","gldm","DependenceVariance","4.420416582324641"
"original","gldm","GrayLevelNonUniformity","1194.5298115539078"
"original","gldm","GrayLevelVariance","2.3911762875746705"
"original","gldm","HighGrayLevelEmphasis","52.94516527649058"
"original","gldm","LargeDependenceEmphasis","29.3617547111523"
"original","gldm","LargeDependenceHighGrayLevelEmphasis","1602.3517145505098"
"original","gldm","LargeDependenceLowGrayLevelEmphasis","0.6782702995172679"
"original","gldm","LowGrayLevelEmphasis","0.025085271341899588"
"original","gldm","SmallDependenceEmphasis","0.10410532010204511"
"original","gldm","SmallDependenceHighGrayLevelEmphasis","5.265959856880086"
"original","gldm","SmallDependenceLowGrayLevelEmphasis","0.0032823820768903183"
"original","glrlm","GrayLevelNonUniformity","582.2999422833841"
"original","glrlm","GrayLevelNonUniformityNormalized","0.17957793225912308"
"original","glrlm","GrayLevelVariance","2.4634121775605036"
"original","glrlm","HighGrayLevelRunEmphasis","51.76561777781189"
"original","glrlm","LongRunEmphasis","7.12438714347051"
"original","glrlm","LongRunHighGrayLevelEmphasis","392.36090466497507"
"original","glrlm","LongRunLowGrayLevelEmphasis","0.1661723533801009"
"original","glrlm","LowGrayLevelRunEmphasis","0.0267521893869078"
"original","glrlm","RunEntropy","4.586424663548026"
"original","glrlm","RunLengthNonUniformity","1214.8017938333992"
"original","glrlm","RunLengthNonUniformityNormalized","0.37088934353533176"
"original","glrlm","RunPercentage","0.500733704046957"
"original","glrlm","RunVariance","3.0335862653389323"
"original","glrlm","ShortRunEmphasis","0.6243264920823114"
"original","glrlm","ShortRunHighGrayLevelEmphasis","31.849742220025114"
"original","glrlm","ShortRunLowGrayLevelEmphasis","0.017707944793660578"
"original","glszm","GrayLevelNonUniformity","93.55339805825243"
"original","glszm","GrayLevelNonUniformityNormalized","0.15138090300688095"
"original","glszm","GrayLevelVariance","3.483659052586378"
"original","glszm","HighGrayLevelZoneEmphasis","49.64886731391586"
"original","glszm","LargeAreaEmphasis","1791.5533980582525"
"original","glszm","LargeAreaHighGrayLevelEmphasis","106353.55501618123"
"original","glszm","LargeAreaLowGrayLevelEmphasis","35.273506404442166"
"original","glszm","LowGrayLevelZoneEmphasis","0.03504182262549131"
"original","glszm","SizeZoneNonUniformity","144.76051779935275"
"original","glszm","SizeZoneNonUniformityNormalized","0.2342403200636776"
"original","glszm","SmallAreaEmphasis","0.4935507390299766"
"original","glszm","SmallAreaHighGrayLevelEmphasis","24.450478473096204"
"original","glszm","SmallAreaLowGrayLevelEmphasis","0.01835916703600907"
"original","glszm","ZoneEntropy","5.764458736603566"
"original","glszm","ZonePercentage","0.09545875810936053"
"original","glszm","ZoneVariance","1681.8125176736735"
"original","ngtdm","Busyness","5.4357137059369185"
"original","ngtdm","Coarseness","0.001972919350613322"
"original","ngtdm","Complexity","24.742472610362704"
"original","ngtdm","Contrast","0.019935846732926758"
"original","ngtdm","Strength","0.10096135521205159"
