"Image type","Feature Class","Feature Name","Segmentation_segment_Segment_1"
"diagnostics","Versions","PyRadiomics","v3.1.0.post2+g146e3bd"
"diagnostics","Versions","Numpy","1.26.4"
"diagnostics","Versions","SimpleITK","2.4.0rc2.dev213"
"diagnostics","Versions","PyWavelet","1.6.0"
"diagnostics","Versions","Python","3.9.10"
"diagnostics","Configuration","Settings","{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 25.0, 'symmetricalGLCM': True, 'correctMask': True}"
"diagnostics","Configuration","EnabledImageTypes","{'Original': {}}"
"diagnostics","Image-original","Hash","72fc49bfc50f3f8584dcd16bb6cd844c3ad93992"
"diagnostics","Image-original","Dimensionality","3D"
"diagnostics","Image-original","Spacing","(1.015625, 1.0156250000000004, 0.9999999999999972)"
"diagnostics","Image-original","Size","(256, 256, 192)"
"diagnostics","Image-original","Mean","15.29997992515564"
"diagnostics","Image-original","Minimum","0.0"
"diagnostics","Image-original","Maximum","249.0"
"diagnostics","Mask-original","Hash","7feabf0955ae70093b47b6a2c0b70a7b2573ec83"
"diagnostics","Mask-original","Spacing","(1.015625, 1.0156250000000004, 0.9999999999999972)"
"diagnostics","Mask-original","Size","(256, 256, 192)"
"diagnostics","Mask-original","BoundingBox","(125, 70, 124, 48, 68, 1)"
"diagnostics","Mask-original","VoxelNum","2425"
"diagnostics","Mask-original","VolumeNum","1"
"diagnostics","Mask-original","CenterOfMassIndex","(146.54556701030927, 105.70969072164948, 124.0)"
"diagnostics","Mask-original","CenterOfMass","(20.430820720559126, -54.04981585567967, 29.199746911781006)"
"original","firstorder","10Percentile","86.0"
"original","firstorder","90Percentile","160.0"
"original","firstorder","Energy","42365571.0"
"original","firstorder","Entropy","2.1887672470582396"
"original","firstorder","InterquartileRange","42.0"
"original","firstorder","Kurtosis","4.501644630215995"
"original","firstorder","Maximum","205.0"
"original","firstorder","MeanAbsoluteDeviation","24.604928897863743"
"original","firstorder","Mean","128.3880412371134"
"original","firstorder","Median","138.0"
"original","firstorder","Minimum","0.0"
"original","firstorder","Range","205.0"
"original","firstorder","RobustMeanAbsoluteDeviation","16.71903419194229"
"original","firstorder","RootMeanSquared","132.1754082902755"
"original","firstorder","Skewness","-1.1020277099341786"
"original","firstorder","TotalEnergy","43699838.25073232"
"original","firstorder","Uniformity","0.2784409820384738"
"original","firstorder","Variance","986.8494239982995"
"original","glcm","Autocorrelation","33.63741665105461"
"original","glcm","ClusterProminence","136.632868932833"
"original","glcm","ClusterShade","-14.21118988235853"
"original","glcm","ClusterTendency","5.820877064068597"
"original","glcm","Contrast","0.4929847990922394"
"original","glcm","Correlation","0.8435773045312827"
"original","glcm","DifferenceAverage","0.41471619317602393"
"original","glcm","DifferenceEntropy","1.1207715978843664"
"original","glcm","DifferenceVariance","0.3191166358691967"
"original","glcm","Id","0.8042879144028953"
"original","glcm","Idm","0.8003632456555174"
"original","glcm","Idmn","0.9940849044385665"
"original","glcm","Idn","0.9592128089722443"
"original","glcm","Imc1","-0.39326612609467126"
"original","glcm","Imc2","0.9026311654268789"
"original","glcm","InverseVariance","0.3586994113786404"
"original","glcm","JointAverage","5.683779757884164"
"original","glcm","JointEnergy","0.1551927770021217"
"original","glcm","JointEntropy","3.474059797021516"
"original","glcm","MCC","0.8791103031318289"
"original","glcm","MaximumProbability","0.3294127670838788"
"original","glcm","SumAverage","11.367559515768328"
"original","glcm","SumEntropy","2.971677370713155"
"original","glcm","SumSquares","1.5784654657902089"
"original","gldm","DependenceEntropy","4.974326150816336"
"original","gldm","DependenceNonUniformity","303.55670103092785"
"original","gldm","DependenceNonUniformityNormalized","0.1251780210436816"
"original","gldm","DependenceVariance","5.068525199277288"
"original","gldm","GrayLevelNonUniformity","675.219381443299"
"original","gldm","GrayLevelVariance","1.6437800403868637"
"original","gldm","HighGrayLevelEmphasis","33.495257731958766"
"original","gldm","LargeDependenceEmphasis","38.74680412371134"
"original","gldm","LargeDependenceHighGrayLevelEmphasis","1372.0824742268042"
"original","gldm","LargeDependenceLowGrayLevelEmphasis","1.4615759749527915"
"original","gldm","LowGrayLevelEmphasis","0.04892997359692254"
"original","gldm","SmallDependenceEmphasis","0.08062349594667954"
"original","gldm","SmallDependenceHighGrayLevelEmphasis","2.4569408647689697"
"original","gldm","SmallDependenceLowGrayLevelEmphasis","0.005451251101646353"
"original","glrlm","GrayLevelNonUniformity","198.62563066119466"
"original","glrlm","GrayLevelNonUniformityNormalized","0.20487188101233184"
"original","glrlm","GrayLevelVariance","2.1614754270477"
"original","glrlm","HighGrayLevelRunEmphasis","31.340897643252074"
"original","glrlm","LongRunEmphasis","13.622282579709301"
"original","glrlm","LongRunHighGrayLevelEmphasis","482.32647107568096"
"original","glrlm","LongRunLowGrayLevelEmphasis","0.49555383189469626"
"original","glrlm","LowGrayLevelRunEmphasis","0.06150634789893936"
"original","glrlm","RunEntropy","4.679101773253172"
"original","glrlm","RunLengthNonUniformity","305.31631509686434"
"original","glrlm","RunLengthNonUniformityNormalized","0.3124675663001994"
"original","glrlm","RunPercentage","0.3995876288659794"
"original","glrlm","RunVariance","7.225502345399098"
"original","glrlm","ShortRunEmphasis","0.5709030619477684"
"original","glrlm","ShortRunHighGrayLevelEmphasis","17.01089463990953"
"original","glrlm","ShortRunLowGrayLevelEmphasis","0.03965040850690951"
"original","glszm","GrayLevelNonUniformity","31.265822784810126"
"original","glszm","GrayLevelNonUniformityNormalized","0.1978849543342413"
"original","glszm","GrayLevelVariance","3.1366768146130424"
"original","glszm","HighGrayLevelZoneEmphasis","27.632911392405063"
"original","glszm","LargeAreaEmphasis","8649.664556962025"
"original","glszm","LargeAreaHighGrayLevelEmphasis","320536.7974683544"
"original","glszm","LargeAreaLowGrayLevelEmphasis","248.63681265268647"
"original","glszm","LowGrayLevelZoneEmphasis","0.09419573091777732"
"original","glszm","SizeZoneNonUniformity","45.734177215189874"
"original","glszm","SizeZoneNonUniformityNormalized","0.2894568178176574"
"original","glszm","SmallAreaEmphasis","0.5544924617210668"
"original","glszm","SmallAreaHighGrayLevelEmphasis","16.96983186588187"
"original","glszm","SmallAreaLowGrayLevelEmphasis","0.0390287968337164"
"original","glszm","ZoneEntropy","4.806368238323238"
"original","glszm","ZonePercentage","0.06515463917525773"
"original","glszm","ZoneVariance","8414.100344496073"
"original","ngtdm","Busyness","2.8858263691531363"
"original","ngtdm","Coarseness","0.005172308303335808"
"original","ngtdm","Complexity","12.043225471772432"
"original","ngtdm","Contrast","0.01566981987744505"
"original","ngtdm","Strength","0.18870959714135896"
