"Image type","Feature Class","Feature Name","Segmentation_segment_Segment_1"
"diagnostics","Versions","PyRadiomics","v3.1.0.post2+g146e3bd"
"diagnostics","Versions","Numpy","1.26.4"
"diagnostics","Versions","SimpleITK","2.4.0rc2.dev213"
"diagnostics","Versions","PyWavelet","1.6.0"
"diagnostics","Versions","Python","3.9.10"
"diagnostics","Configuration","Settings","{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 25.0, 'symmetricalGLCM': True, 'correctMask': True}"
"diagnostics","Configuration","EnabledImageTypes","{'Original': {}}"
"diagnostics","Image-original","Hash","376a8edca848ca3dfe223ba861dbf091a41d26d5"
"diagnostics","Image-original","Dimensionality","3D"
"diagnostics","Image-original","Spacing","(0.9765624999999999, 0.9765624999999998, 0.9999999999999959)"
"diagnostics","Image-original","Size","(256, 256, 176)"
"diagnostics","Image-original","Mean","23.13710256056352"
"diagnostics","Image-original","Minimum","0.0"
"diagnostics","Image-original","Maximum","331.0"
"diagnostics","Mask-original","Hash","43b0641975f13ba6e0e832ef9392972db8b56f20"
"diagnostics","Mask-original","Spacing","(0.9765624999999999, 0.9765624999999998, 0.9999999999999959)"
"diagnostics","Mask-original","Size","(256, 256, 176)"
"diagnostics","Mask-original","BoundingBox","(126, 66, 123, 42, 79, 1)"
"diagnostics","Mask-original","VoxelNum","2484"
"diagnostics","Mask-original","VolumeNum","1"
"diagnostics","Mask-original","CenterOfMassIndex","(144.17713365539453, 106.2109500805153, 123.0)"
"diagnostics","Mask-original","CenterOfMass","(14.889796897537053, -39.8599391767856, 42.23169725914636)"
"original","firstorder","10Percentile","132.0"
"original","firstorder","90Percentile","198.0"
"original","firstorder","Energy","74046305.0"
"original","firstorder","Entropy","2.042734972945458"
"original","firstorder","InterquartileRange","37.25"
"original","firstorder","Kurtosis","3.8408210488673893"
"original","firstorder","Maximum","215.0"
"original","firstorder","MeanAbsoluteDeviation","22.042173614838674"
"original","firstorder","Mean","170.48268921095007"
"original","firstorder","Median","178.0"
"original","firstorder","Minimum","35.0"
"original","firstorder","Range","180.0"
"original","firstorder","RobustMeanAbsoluteDeviation","15.855793444132354"
"original","firstorder","RootMeanSquared","172.65370407202582"
"original","firstorder","Skewness","-1.049164148363708"
"original","firstorder","TotalEnergy","70616059.30328338"
"original","firstorder","Uniformity","0.3075311624023379"
"original","firstorder","Variance","744.9542091932652"
"original","glcm","Autocorrelation","41.1795850424012"
"original","glcm","ClusterProminence","65.54741311567739"
"original","glcm","ClusterShade","-8.519906060184747"
"original","glcm","ClusterTendency","4.194603080207566"
"original","glcm","Contrast","0.6717301879023331"
"original","glcm","Correlation","0.7234775838553538"
"original","glcm","DifferenceAverage","0.4790673573000024"
"original","glcm","DifferenceEntropy","1.2568658173268452"
"original","glcm","DifferenceVariance","0.4386113177963379"
"original","glcm","Id","0.7862711420494166"
"original","glcm","Idm","0.7788157776956945"
"original","glcm","Idmn","0.9901599214651612"
"original","glcm","Idn","0.9487375495082992"
"original","glcm","Imc1","-0.2783235857577443"
"original","glcm","Imc2","0.816454464955704"
"original","glcm","InverseVariance","0.3636444286464324"
"original","glcm","JointAverage","6.34813466772872"
"original","glcm","JointEnergy","0.16724090918484655"
"original","glcm","JointEntropy","3.4694865960102077"
"original","glcm","MCC","0.7571621000492876"
"original","glcm","MaximumProbability","0.36268359061127364"
"original","glcm","SumAverage","12.696269335457439"
"original","glcm","SumEntropy","2.8074018898437423"
"original","glcm","SumSquares","1.216583317027475"
"original","gldm","DependenceEntropy","4.8133202587986705"
"original","gldm","DependenceNonUniformity","304.1747181964573"
"original","gldm","DependenceNonUniformityNormalized","0.12245359025622275"
"original","gldm","DependenceVariance","5.298808347660129"
"original","gldm","GrayLevelNonUniformity","763.9074074074074"
"original","gldm","GrayLevelVariance","1.2553145282788916"
"original","gldm","HighGrayLevelEmphasis","41.193236714975846"
"original","gldm","LargeDependenceEmphasis","36.65700483091788"
"original","gldm","LargeDependenceHighGrayLevelEmphasis","1618.9307568438003"
"original","gldm","LargeDependenceLowGrayLevelEmphasis","0.9177738723978587"
"original","gldm","LowGrayLevelEmphasis","0.029422715241491124"
"original","gldm","SmallDependenceEmphasis","0.08573443279619954"
"original","gldm","SmallDependenceHighGrayLevelEmphasis","3.1989847889937275"
"original","gldm","SmallDependenceLowGrayLevelEmphasis","0.0036962381179399357"
"original","glrlm","GrayLevelNonUniformity","234.85309333637656"
"original","glrlm","GrayLevelNonUniformityNormalized","0.2222211926798664"
"original","glrlm","GrayLevelVariance","1.656210001354935"
"original","glrlm","HighGrayLevelRunEmphasis","38.35719542491675"
"original","glrlm","LongRunEmphasis","12.948665770452537"
"original","glrlm","LongRunHighGrayLevelEmphasis","585.3058603274474"
"original","glrlm","LongRunLowGrayLevelEmphasis","0.31376746009629347"
"original","glrlm","LowGrayLevelRunEmphasis","0.03414756019051944"
"original","glrlm","RunEntropy","4.399673056803629"
"original","glrlm","RunLengthNonUniformity","363.4080766946453"
"original","glrlm","RunLengthNonUniformityNormalized","0.3405499467414162"
"original","glrlm","RunPercentage","0.42502012882447665"
"original","glrlm","RunVariance","7.246169125340089"
"original","glrlm","ShortRunEmphasis","0.596132169316323"
"original","glrlm","ShortRunHighGrayLevelEmphasis","22.136051315071672"
"original","glrlm","ShortRunLowGrayLevelEmphasis","0.022295117879674347"
"original","glszm","GrayLevelNonUniformity","34.208333333333336"
"original","glszm","GrayLevelNonUniformityNormalized","0.1781684027777778"
"original","glszm","GrayLevelVariance","2.8834364149305554"
"original","glszm","HighGrayLevelZoneEmphasis","34.817708333333336"
"original","glszm","LargeAreaEmphasis","6717.520833333333"
"original","glszm","LargeAreaHighGrayLevelEmphasis","321615.2916666667"
"original","glszm","LargeAreaLowGrayLevelEmphasis","142.5372539254417"
"original","glszm","LowGrayLevelZoneEmphasis","0.04987179941421013"
"original","glszm","SizeZoneNonUniformity","44.697916666666664"
"original","glszm","SizeZoneNonUniformityNormalized","0.23280164930555555"
"original","glszm","SmallAreaEmphasis","0.482931559991101"
"original","glszm","SmallAreaHighGrayLevelEmphasis","17.33357307709365"
"original","glszm","SmallAreaLowGrayLevelEmphasis","0.027346291414433257"
"original","glszm","ZoneEntropy","5.126219061433799"
"original","glszm","ZonePercentage","0.07729468599033816"
"original","glszm","ZoneVariance","6550.141927083333"
"original","ngtdm","Busyness","3.409258688557256"
"original","ngtdm","Coarseness","0.004510140277324475"
"original","ngtdm","Complexity","12.022305411634694"
"original","ngtdm","Contrast","0.016998836039781733"
"original","ngtdm","Strength","0.16676199733953417"
