"Image type","Feature Class","Feature Name","Segmentation_segment_Segment_1"
"diagnostics","Versions","PyRadiomics","v3.1.0.post2+g146e3bd"
"diagnostics","Versions","Numpy","1.26.4"
"diagnostics","Versions","SimpleITK","2.4.0rc2.dev213"
"diagnostics","Versions","PyWavelet","1.6.0"
"diagnostics","Versions","Python","3.9.10"
"diagnostics","Configuration","Settings","{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 25.0, 'symmetricalGLCM': True, 'correctMask': True}"
"diagnostics","Configuration","EnabledImageTypes","{'Original': {}}"
"diagnostics","Image-original","Hash","278b3cba0dab1a5e843afd8b57804128492c4e5b"
"diagnostics","Image-original","Dimensionality","3D"
"diagnostics","Image-original","Spacing","(0.9765625000000001, 0.9765625000000003, 1.0000000000000064)"
"diagnostics","Image-original","Size","(256, 256, 176)"
"diagnostics","Image-original","Mean","20.40917509252375"
"diagnostics","Image-original","Minimum","0.0"
"diagnostics","Image-original","Maximum","275.0"
"diagnostics","Mask-original","Hash","0a9e86c9e6e0bea46a2ccb041095be773ddf05f4"
"diagnostics","Mask-original","Spacing","(0.9765625000000001, 0.9765625000000003, 1.0000000000000064)"
"diagnostics","Mask-original","Size","(256, 256, 176)"
"diagnostics","Mask-original","BoundingBox","(134, 99, 84, 61, 79, 1)"
"diagnostics","Mask-original","VoxelNum","3451"
"diagnostics","Mask-original","VolumeNum","1"
"diagnostics","Mask-original","CenterOfMassIndex","(165.98087510866415, 141.42770211532888, 84.0)"
"diagnostics","Mask-original","CenterOfMass","(39.00760300929332, -0.39483666057202527, -24.08379554464772)"
"original","firstorder","10Percentile","109.0"
"original","firstorder","90Percentile","175.0"
"original","firstorder","Energy","74008141.0"
"original","firstorder","Entropy","2.172482239598268"
"original","firstorder","InterquartileRange","28.0"
"original","firstorder","Kurtosis","8.058607489278403"
"original","firstorder","Maximum","211.0"
"original","firstorder","MeanAbsoluteDeviation","21.13365264970085"
"original","firstorder","Mean","143.13387423935092"
"original","firstorder","Median","147.0"
"original","firstorder","Minimum","0.0"
"original","firstorder","Range","211.0"
"original","firstorder","RobustMeanAbsoluteDeviation","12.358934841069951"
"original","firstorder","RootMeanSquared","146.44254507820773"
"original","firstorder","Skewness","-1.697760775894184"
"original","firstorder","TotalEnergy","70579663.27667286"
"original","firstorder","Uniformity","0.28043299574848474"
"original","firstorder","Variance","958.1130542165807"
"original","glcm","Autocorrelation","40.72414414844269"
"original","glcm","ClusterProminence","183.26470866081294"
"original","glcm","ClusterShade","-15.898592634287368"
"original","glcm","ClusterTendency","4.992784449824823"
"original","glcm","Contrast","0.7094464052069641"
"original","glcm","Correlation","0.749656643602813"
"original","glcm","DifferenceAverage","0.48775773463519395"
"original","glcm","DifferenceEntropy","1.267868203610473"
"original","glcm","DifferenceVariance","0.4682631520420137"
"original","glcm","Id","0.7843694734430325"
"original","glcm","Idm","0.7769770351723606"
"original","glcm","Idmn","0.991753903278851"
"original","glcm","Idn","0.953058384909817"
"original","glcm","Imc1","-0.29017981753967764"
"original","glcm","Imc2","0.8367764890908429"
"original","glcm","InverseVariance","0.3667808796252632"
"original","glcm","JointAverage","6.297077707639174"
"original","glcm","JointEnergy","0.13556574623904"
"original","glcm","JointEntropy","3.6259939148059166"
"original","glcm","MCC","0.7688128205595041"
"original","glcm","MaximumProbability","0.263381443388998"
"original","glcm","SumAverage","12.594155415278346"
"original","glcm","SumEntropy","2.959253425854079"
"original","glcm","SumSquares","1.425557713757947"
"original","gldm","DependenceEntropy","5.128319327757957"
"original","gldm","DependenceNonUniformity","420.0333236742973"
"original","gldm","DependenceNonUniformityNormalized","0.12171351019249414"
"original","gldm","DependenceVariance","5.176328011795052"
"original","gldm","GrayLevelNonUniformity","967.7742683280209"
"original","gldm","GrayLevelVariance","1.5882422634018287"
"original","gldm","HighGrayLevelEmphasis","40.564763836569114"
"original","gldm","LargeDependenceEmphasis","36.57983193277311"
"original","gldm","LargeDependenceHighGrayLevelEmphasis","1502.5386844392929"
"original","gldm","LargeDependenceLowGrayLevelEmphasis","1.2170289306654973"
"original","gldm","LowGrayLevelEmphasis","0.04346036056276187"
"original","gldm","SmallDependenceEmphasis","0.08972288390817008"
"original","gldm","SmallDependenceHighGrayLevelEmphasis","3.3302752693396274"
"original","gldm","SmallDependenceLowGrayLevelEmphasis","0.006068818775978805"
"original","glrlm","GrayLevelNonUniformity","337.6940121361646"
"original","glrlm","GrayLevelNonUniformityNormalized","0.23066425755681957"
"original","glrlm","GrayLevelVariance","2.2317245869605395"
"original","glrlm","HighGrayLevelRunEmphasis","39.835575496145374"
"original","glrlm","LongRunEmphasis","11.923290674140045"
"original","glrlm","LongRunHighGrayLevelEmphasis","483.46635761050055"
"original","glrlm","LongRunLowGrayLevelEmphasis","0.39698910827618555"
"original","glrlm","LowGrayLevelRunEmphasis","0.05380449553382477"
"original","glrlm","RunEntropy","4.577949275188002"
"original","glrlm","RunLengthNonUniformity","493.8671089918198"
"original","glrlm","RunLengthNonUniformityNormalized","0.3343308606421135"
"original","glrlm","RunPercentage","0.42451463343958273"
"original","glrlm","RunVariance","6.266744377093457"
"original","glrlm","ShortRunEmphasis","0.5923167105294458"
"original","glrlm","ShortRunHighGrayLevelEmphasis","23.065040966248485"
"original","glrlm","ShortRunLowGrayLevelEmphasis","0.03635455813404158"
"original","glszm","GrayLevelNonUniformity","41.33576642335766"
"original","glszm","GrayLevelNonUniformityNormalized","0.15086046139911558"
"original","glszm","GrayLevelVariance","3.7074431243007084"
"original","glszm","HighGrayLevelZoneEmphasis","35.051094890510946"
"original","glszm","LargeAreaEmphasis","8069.098540145986"
"original","glszm","LargeAreaHighGrayLevelEmphasis","339458.4197080292"
"original","glszm","LargeAreaLowGrayLevelEmphasis","201.8281920599748"
"original","glszm","LowGrayLevelZoneEmphasis","0.07694354617353837"
"original","glszm","SizeZoneNonUniformity","73.01459854014598"
"original","glszm","SizeZoneNonUniformityNormalized","0.2664766370078321"
"original","glszm","SmallAreaEmphasis","0.530518110118702"
"original","glszm","SmallAreaHighGrayLevelEmphasis","17.949766250817007"
"original","glszm","SmallAreaLowGrayLevelEmphasis","0.04450678682162868"
"original","glszm","ZoneEntropy","5.316770719119706"
"original","glszm","ZonePercentage","0.07939727615184004"
"original","glszm","ZoneVariance","7910.4672731631945"
"original","ngtdm","Busyness","4.528570467558487"
"original","ngtdm","Coarseness","0.0030453764302794707"
"original","ngtdm","Complexity","14.525111038150168"
"original","ngtdm","Contrast","0.01761436945987973"
"original","ngtdm","Strength","0.12803004464403175"
