"Image type","Feature Class","Feature Name","Segmentation_segment_Segment_1"
"diagnostics","Versions","PyRadiomics","v3.1.0.post2+g146e3bd"
"diagnostics","Versions","Numpy","1.26.4"
"diagnostics","Versions","SimpleITK","2.4.0rc2.dev213"
"diagnostics","Versions","PyWavelet","1.6.0"
"diagnostics","Versions","Python","3.9.10"
"diagnostics","Configuration","Settings","{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 25.0, 'symmetricalGLCM': True, 'correctMask': True}"
"diagnostics","Configuration","EnabledImageTypes","{'Original': {}}"
"diagnostics","Image-original","Hash","bd60fb8f51d84420eb1a59e20870a96c1218adca"
"diagnostics","Image-original","Dimensionality","3D"
"diagnostics","Image-original","Spacing","(0.8984374999999998, 0.8984374999999997, 6.5000000957687485)"
"diagnostics","Image-original","Size","(256, 256, 24)"
"diagnostics","Image-original","Mean","80.02281697591145"
"diagnostics","Image-original","Minimum","0.0"
"diagnostics","Image-original","Maximum","611.0"
"diagnostics","Mask-original","Hash","aa29cc1af5c225505efd0f74393f19a434d55b3f"
"diagnostics","Mask-original","Spacing","(0.8984374999999998, 0.8984374999999997, 6.5000000957687485)"
"diagnostics","Mask-original","Size","(256, 256, 24)"
"diagnostics","Mask-original","BoundingBox","(75, 107, 15, 67, 72, 1)"
"diagnostics","Mask-original","VoxelNum","3669"
"diagnostics","Mask-original","VolumeNum","1"
"diagnostics","Mask-original","CenterOfMassIndex","(107.11120196238757, 138.96047969473972, 15.0)"
"diagnostics","Mask-original","CenterOfMass","(-22.838584532330685, -5.812155990191144, 37.138122321034345)"
"original","firstorder","10Percentile","213.0"
"original","firstorder","90Percentile","493.0"
"original","firstorder","Energy","477465293.0"
"original","firstorder","Entropy","3.8875855284374947"
"original","firstorder","InterquartileRange","207.0"
"original","firstorder","Kurtosis","2.151829763890199"
"original","firstorder","Maximum","565.0"
"original","firstorder","MeanAbsoluteDeviation","101.19022377865389"
"original","firstorder","Mean","342.0062687380758"
"original","firstorder","Median","344.0"
"original","firstorder","Minimum","0.0"
"original","firstorder","Range","565.0"
"original","firstorder","RobustMeanAbsoluteDeviation","83.54268401297023"
"original","firstorder","RootMeanSquared","360.7422819740095"
"original","firstorder","Skewness","-0.07475695472581564"
"original","firstorder","TotalEnergy","2505133719.130993"
"original","firstorder","Uniformity","0.079807460665223"
"original","firstorder","Variance","13166.70614767485"
"original","glcm","Autocorrelation","221.94676156101644"
"original","glcm","ClusterProminence","12238.147385088101"
"original","glcm","ClusterShade","-12.563302452891982"
"original","glcm","ClusterTendency","79.01510628481286"
"original","glcm","Contrast","4.065600804797658"
"original","glcm","Correlation","0.9020237520171509"
"original","glcm","DifferenceAverage","1.3749753627648817"
"original","glcm","DifferenceEntropy","2.2212139153883297"
"original","glcm","DifferenceVariance","2.139769823701848"
"original","glcm","Id","0.5688733988248766"
"original","glcm","Idm","0.5241040444966315"
"original","glcm","Idmn","0.9926370439889602"
"original","glcm","Idn","0.9467344583463213"
"original","glcm","Imc1","-0.3107134471112748"
"original","glcm","Imc2","0.9514455786430557"
"original","glcm","InverseVariance","0.4381800170747711"
"original","glcm","JointAverage","14.255148482525751"
"original","glcm","JointEnergy","0.019861884407610785"
"original","glcm","JointEntropy","6.5291628936595885"
"original","glcm","MCC","0.911644791444827"
"original","glcm","MaximumProbability","0.07208144489482726"
"original","glcm","SumAverage","28.510296965051495"
"original","glcm","SumEntropy","4.772248912250148"
"original","glcm","SumSquares","20.77017677240263"
"original","gldm","DependenceEntropy","6.344450562610662"
"original","gldm","DependenceNonUniformity","632.3682202234942"
"original","gldm","DependenceNonUniformityNormalized","0.17235438000095235"
"original","gldm","DependenceVariance","2.9422563995364284"
"original","gldm","GrayLevelNonUniformity","292.8135731807032"
"original","gldm","GrayLevelVariance","21.129185835134574"
"original","gldm","HighGrayLevelEmphasis","223.05723630417006"
"original","gldm","LargeDependenceEmphasis","13.46007086399564"
"original","gldm","LargeDependenceHighGrayLevelEmphasis","2703.9784682474788"
"original","gldm","LargeDependenceLowGrayLevelEmphasis","0.1857417447836246"
"original","gldm","LowGrayLevelEmphasis","0.014898224323839254"
"original","gldm","SmallDependenceEmphasis","0.2585146164373101"
"original","gldm","SmallDependenceHighGrayLevelEmphasis","58.59129882577987"
"original","gldm","SmallDependenceLowGrayLevelEmphasis","0.003285501647733916"
"original","glrlm","GrayLevelNonUniformity","189.48166019007454"
"original","glrlm","GrayLevelNonUniformityNormalized","0.07175652105825925"
"original","glrlm","GrayLevelVariance","20.287385502438088"
"original","glrlm","HighGrayLevelRunEmphasis","228.51876790249318"
"original","glrlm","LongRunEmphasis","2.7154654630510318"
"original","glrlm","LongRunHighGrayLevelEmphasis","566.6642798782161"
"original","glrlm","LongRunLowGrayLevelEmphasis","0.05061268283356495"
"original","glrlm","LowGrayLevelRunEmphasis","0.014897910272140661"
"original","glrlm","RunEntropy","5.068595678845449"
"original","glrlm","RunLengthNonUniformity","1583.9830076396051"
"original","glrlm","RunLengthNonUniformityNormalized","0.5983948401954395"
"original","glrlm","RunPercentage","0.7196102480239847"
"original","glrlm","RunVariance","0.7731450339046471"
"original","glrlm","ShortRunEmphasis","0.8015615600507907"
"original","glrlm","ShortRunHighGrayLevelEmphasis","184.5778660827741"
"original","glrlm","ShortRunLowGrayLevelEmphasis","0.012233403860227955"
"original","glszm","GrayLevelNonUniformity","73.9963503649635"
"original","glszm","GrayLevelNonUniformityNormalized","0.06751491821620757"
"original","glszm","GrayLevelVariance","17.787188149342"
"original","glszm","HighGrayLevelZoneEmphasis","230.9844890510949"
"original","glszm","LargeAreaEmphasis","132.29470802919707"
"original","glszm","LargeAreaHighGrayLevelEmphasis","16502.533759124086"
"original","glszm","LargeAreaLowGrayLevelEmphasis","1.6233743214877483"
"original","glszm","LowGrayLevelZoneEmphasis","0.012328581799072872"
"original","glszm","SizeZoneNonUniformity","360.6295620437956"
"original","glszm","SizeZoneNonUniformityNormalized","0.3290415712078427"
"original","glszm","SmallAreaEmphasis","0.5921198849277679"
"original","glszm","SmallAreaHighGrayLevelEmphasis","131.7090518913618"
"original","glszm","SmallAreaLowGrayLevelEmphasis","0.00691287533079849"
"original","glszm","ZoneEntropy","6.168078816530987"
"original","glszm","ZonePercentage","0.2987189970019079"
"original","glszm","ZoneVariance","121.08809656215035"
"original","ngtdm","Busyness","0.7121107414490654"
"original","ngtdm","Coarseness","0.004424904947694726"
"original","ngtdm","Complexity","198.6321786044233"
"original","ngtdm","Contrast","0.07231658823186213"
"original","ngtdm","Strength","1.0137216092064925"
