"Image type","Feature Class","Feature Name","Segmentation_segment_Segment_1"
"diagnostics","Versions","PyRadiomics","v3.1.0.post2+g146e3bd"
"diagnostics","Versions","Numpy","1.26.4"
"diagnostics","Versions","SimpleITK","2.4.0rc2.dev213"
"diagnostics","Versions","PyWavelet","1.6.0"
"diagnostics","Versions","Python","3.9.10"
"diagnostics","Configuration","Settings","{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 25.0, 'symmetricalGLCM': True, 'correctMask': True}"
"diagnostics","Configuration","EnabledImageTypes","{'Original': {}}"
"diagnostics","Image-original","Hash","87c0fe392ac18f5ac336ebfac85360cf32333a24"
"diagnostics","Image-original","Dimensionality","3D"
"diagnostics","Image-original","Spacing","(0.8984374999999998, 0.8984374999999996, 6.000000008278118)"
"diagnostics","Image-original","Size","(256, 256, 24)"
"diagnostics","Image-original","Mean","51.253539403279625"
"diagnostics","Image-original","Minimum","0.0"
"diagnostics","Image-original","Maximum","678.0"
"diagnostics","Mask-original","Hash","d0d9cf9f1f1be4bc64d3ae5dd9aedb7c6e2bf281"
"diagnostics","Mask-original","Spacing","(0.8984374999999998, 0.8984374999999996, 6.000000008278118)"
"diagnostics","Mask-original","Size","(256, 256, 24)"
"diagnostics","Mask-original","BoundingBox","(130, 77, 9, 54, 66, 1)"
"diagnostics","Mask-original","VoxelNum","2628"
"diagnostics","Mask-original","VolumeNum","1"
"diagnostics","Mask-original","CenterOfMassIndex","(157.82039573820396, 107.28767123287672, 9.0)"
"diagnostics","Mask-original","CenterOfMass","(30.11111034566973, -35.98105962819933, 6.278816281660816)"
"original","firstorder","10Percentile","191.0"
"original","firstorder","90Percentile","321.0"
"original","firstorder","Energy","164584168.0"
"original","firstorder","Entropy","2.993233215489145"
"original","firstorder","InterquartileRange","70.0"
"original","firstorder","Kurtosis","3.3430293539636287"
"original","firstorder","Maximum","403.0"
"original","firstorder","MeanAbsoluteDeviation","41.21915607356903"
"original","firstorder","Mean","244.89878234398782"
"original","firstorder","Median","234.0"
"original","firstorder","Minimum","13.0"
"original","firstorder","Range","390.0"
"original","firstorder","RobustMeanAbsoluteDeviation","29.327725964071025"
"original","firstorder","RootMeanSquared","250.25418432707886"
"original","firstorder","Skewness","0.45622819113811697"
"original","firstorder","TotalEnergy","797104110.6456515"
"original","firstorder","Uniformity","0.15289940437716756"
"original","firstorder","Variance","2651.743179643646"
"original","glcm","Autocorrelation","110.18951209983645"
"original","glcm","ClusterProminence","736.2577076716511"
"original","glcm","ClusterShade","29.595092960378043"
"original","glcm","ClusterTendency","15.398701497920062"
"original","glcm","Contrast","1.7856085669534745"
"original","glcm","Correlation","0.7920347520740666"
"original","glcm","DifferenceAverage","0.9079478492079683"
"original","glcm","DifferenceEntropy","1.7560239447139727"
"original","glcm","DifferenceVariance","0.9525816626465695"
"original","glcm","Id","0.6501517278996635"
"original","glcm","Idm","0.6246144242212208"
"original","glcm","Idmn","0.9940345194225636"
"original","glcm","Idn","0.9519290451142155"
"original","glcm","Imc1","-0.26040494995855695"
"original","glcm","Imc2","0.884809424539633"
"original","glcm","InverseVariance","0.4744625700917752"
"original","glcm","JointAverage","10.333742141877593"
"original","glcm","JointEnergy","0.04472312233847257"
"original","glcm","JointEntropy","5.192560980689014"
"original","glcm","MCC","0.8098874261653041"
"original","glcm","MaximumProbability","0.12524664361048585"
"original","glcm","SumAverage","20.66748428375518"
"original","glcm","SumEntropy","3.8863905350858845"
"original","glcm","SumSquares","4.296077516218385"
"original","gldm","DependenceEntropy","5.727416286417131"
"original","gldm","DependenceNonUniformity","386.79528158295284"
"original","gldm","DependenceNonUniformityNormalized","0.147182375031565"
"original","gldm","DependenceVariance","3.562868789224578"
"original","gldm","GrayLevelNonUniformity","401.81963470319636"
"original","gldm","GrayLevelVariance","4.330999695354326"
"original","gldm","HighGrayLevelEmphasis","110.83371385083714"
"original","gldm","LargeDependenceEmphasis","18.929984779299847"
"original","gldm","LargeDependenceHighGrayLevelEmphasis","1948.3481735159817"
"original","gldm","LargeDependenceLowGrayLevelEmphasis","0.2075871112605718"
"original","gldm","LowGrayLevelEmphasis","0.011229376110188273"
"original","gldm","SmallDependenceEmphasis","0.1795931226830041"
"original","gldm","SmallDependenceHighGrayLevelEmphasis","20.596960752397383"
"original","gldm","SmallDependenceLowGrayLevelEmphasis","0.002644922394742715"
"original","glrlm","GrayLevelNonUniformity","230.2269671357397"
"original","glrlm","GrayLevelNonUniformityNormalized","0.13795705526805127"
"original","glrlm","GrayLevelVariance","4.769251553019733"
"original","glrlm","HighGrayLevelRunEmphasis","113.90447320903763"
"original","glrlm","LongRunEmphasis","3.7965143194264535"
"original","glrlm","LongRunHighGrayLevelEmphasis","399.93580079157056"
"original","glrlm","LongRunLowGrayLevelEmphasis","0.04225919761307225"
"original","glrlm","LowGrayLevelRunEmphasis","0.01151830424633644"
"original","glrlm","RunEntropy","4.509416615079756"
"original","glrlm","RunLengthNonUniformity","845.999116961528"
"original","glrlm","RunLengthNonUniformityNormalized","0.5056008109683537"
"original","glrlm","RunPercentage","0.6349885844748858"
"original","glrlm","RunVariance","1.304917249899538"
"original","glrlm","ShortRunEmphasis","0.7377875816158274"
"original","glrlm","ShortRunHighGrayLevelEmphasis","85.35331492305873"
"original","glrlm","ShortRunLowGrayLevelEmphasis","0.008768455212926931"
"original","glszm","GrayLevelNonUniformity","56.21931589537223"
"original","glszm","GrayLevelNonUniformityNormalized","0.11311733580557794"
"original","glszm","GrayLevelVariance","6.748458558190187"
"original","glszm","HighGrayLevelZoneEmphasis","116.51307847082495"
"original","glszm","LargeAreaEmphasis","600.4909456740443"
"original","glszm","LargeAreaHighGrayLevelEmphasis","50794.96780684104"
"original","glszm","LargeAreaLowGrayLevelEmphasis","7.324171249992523"
"original","glszm","LowGrayLevelZoneEmphasis","0.014611645819319853"
"original","glszm","SizeZoneNonUniformity","145.93360160965796"
"original","glszm","SizeZoneNonUniformityNormalized","0.29362897708180674"
"original","glszm","SmallAreaEmphasis","0.5592082627991016"
"original","glszm","SmallAreaHighGrayLevelEmphasis","63.40747707945144"
"original","glszm","SmallAreaLowGrayLevelEmphasis","0.010045634478021615"
"original","glszm","ZoneEntropy","5.78424506682077"
"original","glszm","ZonePercentage","0.189117199391172"
"original","glszm","ZoneVariance","572.5308956353817"
"original","ngtdm","Busyness","0.9979786820603943"
"original","ngtdm","Coarseness","0.004595099363746971"
"original","ngtdm","Complexity","80.6794564880794"
"original","ngtdm","Contrast","0.019514870423155226"
"original","ngtdm","Strength","0.634921795440861"
