"Image type","Feature Class","Feature Name","Segmentation_segment_Segment_1"
"diagnostics","Versions","PyRadiomics","v3.1.0.post2+g146e3bd"
"diagnostics","Versions","Numpy","1.26.4"
"diagnostics","Versions","SimpleITK","2.4.0rc2.dev213"
"diagnostics","Versions","PyWavelet","1.6.0"
"diagnostics","Versions","Python","3.9.10"
"diagnostics","Configuration","Settings","{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 25.0, 'symmetricalGLCM': True, 'correctMask': True}"
"diagnostics","Configuration","EnabledImageTypes","{'Original': {}}"
"diagnostics","Image-original","Hash","ebb90314cc4fcabb0c219a5c81252bc1fabc3d07"
"diagnostics","Image-original","Dimensionality","3D"
"diagnostics","Image-original","Spacing","(0.8984375000000002, 0.8984375000000008, 6.499999800653577)"
"diagnostics","Image-original","Size","(256, 256, 24)"
"diagnostics","Image-original","Mean","66.46855862935384"
"diagnostics","Image-original","Minimum","0.0"
"diagnostics","Image-original","Maximum","698.0"
"diagnostics","Mask-original","Hash","79ca3f5d108aaa5555d508d6d76165da08f261e9"
"diagnostics","Mask-original","Spacing","(0.8984375000000002, 0.8984375000000008, 6.499999800653577)"
"diagnostics","Mask-original","Size","(256, 256, 24)"
"diagnostics","Mask-original","BoundingBox","(151, 96, 9, 51, 93, 1)"
"diagnostics","Mask-original","VoxelNum","3550"
"diagnostics","Mask-original","VolumeNum","1"
"diagnostics","Mask-original","CenterOfMassIndex","(175.6512676056338, 144.01859154929576, 9.0)"
"diagnostics","Mask-original","CenterOfMass","(37.26106076170356, -3.4121072308589078, 21.028740588669493)"
"original","firstorder","10Percentile","295.0"
"original","firstorder","90Percentile","456.0"
"original","firstorder","Energy","485579416.0"
"original","firstorder","Entropy","3.2670605751657487"
"original","firstorder","InterquartileRange","76.75"
"original","firstorder","Kurtosis","5.7665765469911845"
"original","firstorder","Maximum","525.0"
"original","firstorder","MeanAbsoluteDeviation","48.00844911723864"
"original","firstorder","Mean","364.35830985915493"
"original","firstorder","Median","360.0"
"original","firstorder","Minimum","2.0"
"original","firstorder","Range","523.0"
"original","firstorder","RobustMeanAbsoluteDeviation","32.942672403408686"
"original","firstorder","RootMeanSquared","369.84176898304366"
"original","firstorder","Skewness","-0.5192780806974192"
"original","firstorder","TotalEnergy","2547706254.1344986"
"original","firstorder","Uniformity","0.12374100376909346"
"original","firstorder","Variance","4025.9561210870856"
"original","glcm","Autocorrelation","235.50338197777694"
"original","glcm","ClusterProminence","2322.106830648727"
"original","glcm","ClusterShade","-21.929675719955636"
"original","glcm","ClusterTendency","22.799887550312334"
"original","glcm","Contrast","1.7802134565557477"
"original","glcm","Correlation","0.8541037686941957"
"original","glcm","DifferenceAverage","0.8938616429422592"
"original","glcm","DifferenceEntropy","1.7249099983702951"
"original","glcm","DifferenceVariance","0.9693714481502715"
"original","glcm","Id","0.6524023530998839"
"original","glcm","Idm","0.6274062873990252"
"original","glcm","Idmn","0.9964314835176958"
"original","glcm","Idn","0.9626093383287517"
"original","glcm","Imc1","-0.32253805156800025"
"original","glcm","Imc2","0.9336972377953302"
"original","glcm","InverseVariance","0.47677746793865394"
"original","glcm","JointAverage","15.173914103521284"
"original","glcm","JointEnergy","0.03360139597230304"
"original","glcm","JointEntropy","5.43485183259968"
"original","glcm","MCC","0.9005415606500392"
"original","glcm","MaximumProbability","0.08712751840785916"
"original","glcm","SumAverage","30.347828207042575"
"original","glcm","SumEntropy","4.159331871321084"
"original","glcm","SumSquares","6.145025251717022"
"original","gldm","DependenceEntropy","5.997673727032018"
"original","gldm","DependenceNonUniformity","541.96"
"original","gldm","DependenceNonUniformityNormalized","0.15266478873239436"
"original","gldm","DependenceVariance","3.2438246379686575"
"original","gldm","GrayLevelNonUniformity","439.2805633802817"
"original","gldm","GrayLevelVariance","6.537482562983535"
"original","gldm","HighGrayLevelEmphasis","234.30084507042253"
"original","gldm","LargeDependenceEmphasis","18.774084507042254"
"original","gldm","LargeDependenceHighGrayLevelEmphasis","4564.709295774648"
"original","gldm","LargeDependenceLowGrayLevelEmphasis","0.0938092326859833"
"original","gldm","LowGrayLevelEmphasis","0.006836222606507481"
"original","gldm","SmallDependenceEmphasis","0.16784584393486138"
"original","gldm","SmallDependenceHighGrayLevelEmphasis","37.55237419259827"
"original","gldm","SmallDependenceLowGrayLevelEmphasis","0.0018291491716107872"
"original","glrlm","GrayLevelNonUniformity","268.7601275373245"
"original","glrlm","GrayLevelNonUniformityNormalized","0.11976324550628334"
"original","glrlm","GrayLevelVariance","6.990599117520386"
"original","glrlm","HighGrayLevelRunEmphasis","230.41489426540693"
"original","glrlm","LongRunEmphasis","3.623529977092143"
"original","glrlm","LongRunHighGrayLevelEmphasis","869.4224806633999"
"original","glrlm","LongRunLowGrayLevelEmphasis","0.021584977401189122"
"original","glrlm","LowGrayLevelRunEmphasis","0.007747006153559434"
"original","glrlm","RunEntropy","4.767597497311256"
"original","glrlm","RunLengthNonUniformity","1090.3068978187437"
"original","glrlm","RunLengthNonUniformityNormalized","0.48319016205549226"
"original","glrlm","RunPercentage","0.632394366197183"
"original","glrlm","RunVariance","1.0994132466538307"
"original","glrlm","ShortRunEmphasis","0.7191942491963547"
"original","glrlm","ShortRunHighGrayLevelEmphasis","163.52956972007857"
"original","glrlm","ShortRunLowGrayLevelEmphasis","0.006298324238867845"
"original","glszm","GrayLevelNonUniformity","67.90764331210191"
"original","glszm","GrayLevelNonUniformityNormalized","0.10813318998742343"
"original","glszm","GrayLevelVariance","9.54459359406061"
"original","glszm","HighGrayLevelZoneEmphasis","220.95063694267515"
"original","glszm","LargeAreaEmphasis","337.7070063694268"
"original","glszm","LargeAreaHighGrayLevelEmphasis","86336.9458598726"
"original","glszm","LargeAreaLowGrayLevelEmphasis","1.4425150103092517"
"original","glszm","LowGrayLevelZoneEmphasis","0.011439268804822336"
"original","glszm","SizeZoneNonUniformity","166.0955414012739"
"original","glszm","SizeZoneNonUniformityNormalized","0.26448334618037245"
"original","glszm","SmallAreaEmphasis","0.5299971190731854"
"original","glszm","SmallAreaHighGrayLevelEmphasis","116.76935250779894"
"original","glszm","SmallAreaLowGrayLevelEmphasis","0.007031912781645561"
"original","glszm","ZoneEntropy","6.083178038259188"
"original","glszm","ZonePercentage","0.17690140845070423"
"original","glszm","ZoneVariance","305.75210961905145"
"original","ngtdm","Busyness","0.5800767641666894"
"original","ngtdm","Coarseness","0.003907220632565185"
"original","ngtdm","Complexity","153.3096583738365"
"original","ngtdm","Contrast","0.01838344173846959"
"original","ngtdm","Strength","1.138907413468352"
