"Image type","Feature Class","Feature Name","Segmentation_segment_Segment_1"
"diagnostics","Versions","PyRadiomics","v3.1.0.post2+g146e3bd"
"diagnostics","Versions","Numpy","1.26.4"
"diagnostics","Versions","SimpleITK","2.4.0rc2.dev213"
"diagnostics","Versions","PyWavelet","1.6.0"
"diagnostics","Versions","Python","3.9.10"
"diagnostics","Configuration","Settings","{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 25.0, 'symmetricalGLCM': True, 'correctMask': True}"
"diagnostics","Configuration","EnabledImageTypes","{'Original': {}}"
"diagnostics","Image-original","Hash","d2dc626fa8e7c86c32d6d6bf91a9ec2ca2eba867"
"diagnostics","Image-original","Dimensionality","3D"
"diagnostics","Image-original","Spacing","(0.4492187500000001, 0.4492187500000001, 6.250000131755036)"
"diagnostics","Image-original","Size","(504, 512, 24)"
"diagnostics","Image-original","Mean","114.06952953843212"
"diagnostics","Image-original","Minimum","0.0"
"diagnostics","Image-original","Maximum","831.0"
"diagnostics","Mask-original","Hash","db32fbdf790d4eaf50b0e1d3ea97d9ef8b7be3c0"
"diagnostics","Mask-original","Spacing","(0.4492187500000001, 0.4492187500000001, 6.250000131755036)"
"diagnostics","Mask-original","Size","(504, 512, 24)"
"diagnostics","Mask-original","BoundingBox","(251, 122, 18, 109, 205, 1)"
"diagnostics","Mask-original","VoxelNum","16229"
"diagnostics","Mask-original","VolumeNum","1"
"diagnostics","Mask-original","CenterOfMassIndex","(300.71353749460843, 220.69036909236553, 18.0)"
"diagnostics","Mask-original","CenterOfMass","(20.75248939748481, -26.060302583438855, 45.77664879430881)"
"original","firstorder","10Percentile","275.0"
"original","firstorder","90Percentile","717.0"
"original","firstorder","Energy","4603977980.0"
"original","firstorder","Entropy","4.214571705365403"
"original","firstorder","InterquartileRange","318.0"
"original","firstorder","Kurtosis","1.6659488302262608"
"original","firstorder","Maximum","784.0"
"original","firstorder","MeanAbsoluteDeviation","142.21685443225454"
"original","firstorder","Mean","507.11849158913054"
"original","firstorder","Median","521.0"
"original","firstorder","Minimum","218.0"
"original","firstorder","Range","566.0"
"original","firstorder","RobustMeanAbsoluteDeviation","119.39010703136613"
"original","firstorder","RootMeanSquared","532.6240085304063"
"original","firstorder","Skewness","-0.16750212961253055"
"original","firstorder","TotalEnergy","5806694991.0220995"
"original","firstorder","Uniformity","0.06170992401064436"
"original","firstorder","Variance","26519.16995136325"
"original","glcm","Autocorrelation","205.99744296878015"
"original","glcm","ClusterProminence","48144.21004874696"
"original","glcm","ClusterShade","-366.2585723061541"
"original","glcm","ClusterTendency","170.28002148098767"
"original","glcm","Contrast","1.2168645357901156"
"original","glcm","Correlation","0.9858182258324618"
"original","glcm","DifferenceAverage","0.6492949245096538"
"original","glcm","DifferenceEntropy","1.5324050766156816"
"original","glcm","DifferenceVariance","0.7811356420586986"
"original","glcm","Id","0.7427718918892726"
"original","glcm","Idm","0.7265721566797263"
"original","glcm","Idmn","0.9979220874023136"
"original","glcm","Idn","0.9748524169764166"
"original","glcm","Imc1","-0.5613858460929855"
"original","glcm","Imc2","0.9952588303480226"
"original","glcm","InverseVariance","0.370924705587012"
"original","glcm","JointAverage","12.795765183837291"
"original","glcm","JointEnergy","0.027683417062110083"
"original","glcm","JointEntropy","6.056607833793221"
"original","glcm","MCC","0.9870999821029027"
"original","glcm","MaximumProbability","0.0854023902757277"
"original","glcm","SumAverage","25.591530367674594"
"original","glcm","SumEntropy","5.112544410365709"
"original","glcm","SumSquares","42.87422150419444"
"original","gldm","DependenceEntropy","7.06398485322096"
"original","gldm","DependenceNonUniformity","1936.3854211596524"
"original","gldm","DependenceNonUniformityNormalized","0.1193163732306151"
"original","gldm","DependenceVariance","5.462485895070698"
"original","gldm","GrayLevelNonUniformity","1001.4903567687473"
"original","gldm","GrayLevelVariance","42.52192012997655"
"original","gldm","HighGrayLevelEmphasis","206.43101854704543"
"original","gldm","LargeDependenceEmphasis","32.710641444328054"
"original","gldm","LargeDependenceHighGrayLevelEmphasis","7095.291576806951"
"original","gldm","LargeDependenceLowGrayLevelEmphasis","0.9952928409397306"
"original","gldm","LowGrayLevelEmphasis","0.025389479511767062"
"original","gldm","SmallDependenceEmphasis","0.10359750722724008"
"original","gldm","SmallDependenceHighGrayLevelEmphasis","18.83464369543572"
"original","gldm","SmallDependenceLowGrayLevelEmphasis","0.0018084429248156752"
"original","glrlm","GrayLevelNonUniformity","397.8010148433798"
"original","glrlm","GrayLevelNonUniformityNormalized","0.05185500473641033"
"original","glrlm","GrayLevelVariance","33.45708780614618"
"original","glrlm","HighGrayLevelRunEmphasis","197.0379110576203"
"original","glrlm","LongRunEmphasis","9.524042924447375"
"original","glrlm","LongRunHighGrayLevelEmphasis","2053.2341271588025"
"original","glrlm","LongRunLowGrayLevelEmphasis","0.29708275554106467"
"original","glrlm","LowGrayLevelRunEmphasis","0.02114959847362856"
"original","glrlm","RunEntropy","6.240890286766579"
"original","glrlm","RunLengthNonUniformity","2963.393106547573"
"original","glrlm","RunLengthNonUniformityNormalized","0.38024308478090874"
"original","glrlm","RunPercentage","0.4725029268593259"
"original","glrlm","RunVariance","4.860458178574494"
"original","glrlm","ShortRunEmphasis","0.6348663945949758"
"original","glrlm","ShortRunHighGrayLevelEmphasis","120.4160116071161"
"original","glrlm","ShortRunLowGrayLevelEmphasis","0.011321247431456644"
"original","glszm","GrayLevelNonUniformity","95.83225426721602"
"original","glszm","GrayLevelNonUniformityNormalized","0.05640509374173985"
"original","glszm","GrayLevelVariance","23.763456743761957"
"original","glszm","HighGrayLevelZoneEmphasis","173.98822836962918"
"original","glszm","LargeAreaEmphasis","3738.53619776339"
"original","glszm","LargeAreaHighGrayLevelEmphasis","871421.2413184226"
"original","glszm","LargeAreaLowGrayLevelEmphasis","143.6187451364612"
"original","glszm","LowGrayLevelZoneEmphasis","0.018007763911955653"
"original","glszm","SizeZoneNonUniformity","330.0665097115951"
"original","glszm","SizeZoneNonUniformityNormalized","0.19427104750535318"
"original","glszm","SmallAreaEmphasis","0.444040480124318"
"original","glszm","SmallAreaHighGrayLevelEmphasis","72.726165850505"
"original","glszm","SmallAreaLowGrayLevelEmphasis","0.006425968414088717"
"original","glszm","ZoneEntropy","7.2884890131379185"
"original","glszm","ZonePercentage","0.10468913673054409"
"original","glszm","ZoneVariance","3647.293784627664"
"original","ngtdm","Busyness","0.9957550358772266"
"original","ngtdm","Coarseness","0.0033859562343411353"
"original","ngtdm","Complexity","74.12147447124447"
"original","ngtdm","Contrast","0.05013324807139894"
"original","ngtdm","Strength","0.8228505497835955"
