"Image type","Feature Class","Feature Name","Segmentation_segment_Segment_1"
"diagnostics","Versions","PyRadiomics","v3.1.0.post2+g146e3bd"
"diagnostics","Versions","Numpy","1.26.4"
"diagnostics","Versions","SimpleITK","2.4.0rc2.dev213"
"diagnostics","Versions","PyWavelet","1.6.0"
"diagnostics","Versions","Python","3.9.10"
"diagnostics","Configuration","Settings","{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 25.0, 'symmetricalGLCM': True, 'correctMask': True}"
"diagnostics","Configuration","EnabledImageTypes","{'Original': {}}"
"diagnostics","Image-original","Hash","775124fbed1c0de64de5f75eb255dd68780ba5e5"
"diagnostics","Image-original","Dimensionality","3D"
"diagnostics","Image-original","Spacing","(0.9765624999999999, 0.9765625000000007, 0.9000000158945554)"
"diagnostics","Image-original","Size","(256, 256, 192)"
"diagnostics","Image-original","Mean","16.199951171875"
"diagnostics","Image-original","Minimum","0.0"
"diagnostics","Image-original","Maximum","215.0"
"diagnostics","Mask-original","Hash","f47a0485ec68f23bbc6f52a039ba7a67ae388487"
"diagnostics","Mask-original","Spacing","(0.9765624999999999, 0.9765625000000007, 0.9000000158945554)"
"diagnostics","Mask-original","Size","(256, 256, 192)"
"diagnostics","Mask-original","BoundingBox","(130, 78, 125, 55, 72, 1)"
"diagnostics","Mask-original","VoxelNum","3189"
"diagnostics","Mask-original","VolumeNum","1"
"diagnostics","Mask-original","CenterOfMassIndex","(156.16431483223582, 115.30009407337724, 125.0)"
"diagnostics","Mask-original","CenterOfMass","(23.883620725005343, -9.738584864317104, 62.1938487638343)"
"original","firstorder","10Percentile","61.0"
"original","firstorder","90Percentile","100.0"
"original","firstorder","Energy","20054371.0"
"original","firstorder","Entropy","1.4742230322745271"
"original","firstorder","InterquartileRange","21.0"
"original","firstorder","Kurtosis","4.039641120215469"
"original","firstorder","Maximum","126.0"
"original","firstorder","MeanAbsoluteDeviation","12.55383407273415"
"original","firstorder","Mean","77.64158043273754"
"original","firstorder","Median","75.0"
"original","firstorder","Minimum","0.0"
"original","firstorder","Range","126.0"
"original","firstorder","RobustMeanAbsoluteDeviation","8.591624347747722"
"original","firstorder","RootMeanSquared","79.3007441805867"
"original","firstorder","Skewness","0.4468441868805421"
"original","firstorder","TotalEnergy","17212805.002932854"
"original","firstorder","Uniformity","0.4014535895330855"
"original","firstorder","Variance","260.39301550160525"
"original","glcm","Autocorrelation","13.444733148596443"
"original","glcm","ClusterProminence","8.127316177167016"
"original","glcm","ClusterShade","0.9487314523448303"
"original","glcm","ClusterTendency","1.7488161464983913"
"original","glcm","Contrast","0.15704508749192791"
"original","glcm","Correlation","0.8350748773839984"
"original","glcm","DifferenceAverage","0.1463967384977085"
"original","glcm","DifferenceEntropy","0.6154399434064242"
"original","glcm","DifferenceVariance","0.13525782611173554"
"original","glcm","Id","0.9284112439374336"
"original","glcm","Idm","0.9278550804513267"
"original","glcm","Idmn","0.9958124562013878"
"original","glcm","Idn","0.9792680828198808"
"original","glcm","Imc1","-0.5381321537905015"
"original","glcm","Imc2","0.8884724706668501"
"original","glcm","InverseVariance","0.13855873577087188"
"original","glcm","JointAverage","3.6120334689784817"
"original","glcm","JointEnergy","0.3138910057872234"
"original","glcm","JointEntropy","2.1271042604098467"
"original","glcm","MCC","0.848286913887786"
"original","glcm","MaximumProbability","0.42498840264493515"
"original","glcm","SumAverage","7.224066937956964"
"original","glcm","SumEntropy","1.9551411217335732"
"original","glcm","SumSquares","0.4764653084975797"
"original","gldm","DependenceEntropy","3.414215452604157"
"original","gldm","DependenceNonUniformity","1249.2232674819693"
"original","gldm","DependenceNonUniformityNormalized","0.39172883897208194"
"original","gldm","DependenceVariance","3.9179849673358786"
"original","gldm","GrayLevelNonUniformity","1280.2354970210097"
"original","gldm","GrayLevelVariance","0.4872507318539024"
"original","gldm","HighGrayLevelEmphasis","13.527751646284102"
"original","gldm","LargeDependenceEmphasis","63.10034493571653"
"original","gldm","LargeDependenceHighGrayLevelEmphasis","832.1473816243337"
"original","gldm","LargeDependenceLowGrayLevelEmphasis","5.445540921919096"
"original","gldm","LowGrayLevelEmphasis","0.08749608027594856"
"original","gldm","SmallDependenceEmphasis","0.031299986851296036"
"original","gldm","SmallDependenceHighGrayLevelEmphasis","0.4049551676006453"
"original","gldm","SmallDependenceLowGrayLevelEmphasis","0.0038107643245783806"
"original","glrlm","GrayLevelNonUniformity","178.36417999898708"
"original","glrlm","GrayLevelNonUniformityNormalized","0.34210311433136187"
"original","glrlm","GrayLevelVariance","0.7052146275640869"
"original","glrlm","HighGrayLevelRunEmphasis","14.582244380034204"
"original","glrlm","LongRunEmphasis","110.75692683459172"
"original","glrlm","LongRunHighGrayLevelEmphasis","1325.9915049960493"
"original","glrlm","LongRunLowGrayLevelEmphasis","10.274670846718664"
"original","glrlm","LowGrayLevelRunEmphasis","0.09504887565235257"
"original","glrlm","RunEntropy","4.8729088529624995"
"original","glrlm","RunLengthNonUniformity","100.80498113079635"
"original","glrlm","RunLengthNonUniformityNormalized","0.18990699542453623"
"original","glrlm","RunPercentage","0.16337409846346818"
"original","glrlm","RunVariance","71.56984948557499"
"original","glrlm","ShortRunEmphasis","0.43385350215730867"
"original","glrlm","ShortRunHighGrayLevelEmphasis","6.033924716888671"
"original","glrlm","ShortRunLowGrayLevelEmphasis","0.04903182814275889"
"original","glszm","GrayLevelNonUniformity","13.127659574468085"
"original","glszm","GrayLevelNonUniformityNormalized","0.27931190583974647"
"original","glszm","GrayLevelVariance","1.3327297419646897"
"original","glszm","HighGrayLevelZoneEmphasis","11.382978723404255"
"original","glszm","LargeAreaEmphasis","75047.97872340426"
"original","glszm","LargeAreaHighGrayLevelEmphasis","945872.3829787234"
"original","glszm","LargeAreaLowGrayLevelEmphasis","6519.022612293144"
"original","glszm","LowGrayLevelZoneEmphasis","0.1758747044917258"
"original","glszm","SizeZoneNonUniformity","8.957446808510639"
"original","glszm","SizeZoneNonUniformityNormalized","0.19058397464916252"
"original","glszm","SmallAreaEmphasis","0.4380783663796591"
"original","glszm","SmallAreaHighGrayLevelEmphasis","3.896034767625662"
"original","glszm","SmallAreaLowGrayLevelEmphasis","0.10002522685044986"
"original","glszm","ZoneEntropy","4.370573096534127"
"original","glszm","ZonePercentage","0.01473816243336469"
"original","glszm","ZoneVariance","70444.21186057039"
"original","ngtdm","Busyness","5.6853627825291895"
"original","ngtdm","Coarseness","0.006764847241897415"
"original","ngtdm","Complexity","2.122070167548798"
"original","ngtdm","Contrast","0.00433406430145876"
"original","ngtdm","Strength","0.09634859844312621"
