"Image type","Feature Class","Feature Name","Segmentation_segment_Segment_1"
"diagnostics","Versions","PyRadiomics","v3.1.0.post2+g146e3bd"
"diagnostics","Versions","Numpy","1.26.4"
"diagnostics","Versions","SimpleITK","2.4.0rc2.dev213"
"diagnostics","Versions","PyWavelet","1.6.0"
"diagnostics","Versions","Python","3.9.10"
"diagnostics","Configuration","Settings","{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 25.0, 'symmetricalGLCM': True, 'correctMask': True}"
"diagnostics","Configuration","EnabledImageTypes","{'Original': {}}"
"diagnostics","Image-original","Hash","9918060fff35acb1a8b9bc26173a8087d14bdd90"
"diagnostics","Image-original","Dimensionality","3D"
"diagnostics","Image-original","Spacing","(0.7187499999999999, 0.7187500000000001, 5.500000111350504)"
"diagnostics","Image-original","Size","(280, 320, 25)"
"diagnostics","Image-original","Mean","75.39795"
"diagnostics","Image-original","Minimum","0.0"
"diagnostics","Image-original","Maximum","622.0"
"diagnostics","Mask-original","Hash","95c151c2e780eaf41029f1e8a89577cfbcd35824"
"diagnostics","Mask-original","Spacing","(0.7187499999999999, 0.7187500000000001, 5.500000111350504)"
"diagnostics","Mask-original","Size","(280, 320, 25)"
"diagnostics","Mask-original","BoundingBox","(141, 52, 17, 73, 91, 1)"
"diagnostics","Mask-original","VoxelNum","4916"
"diagnostics","Mask-original","VolumeNum","1"
"diagnostics","Mask-original","CenterOfMassIndex","(175.29678600488202, 99.39910496338487, 17.0)"
"diagnostics","Mask-original","CenterOfMass","(27.64457733290483, -50.624949156469626, 28.94236872623363)"
"original","firstorder","10Percentile","210.0"
"original","firstorder","90Percentile","421.0"
"original","firstorder","Energy","528890783.0"
"original","firstorder","Entropy","3.536320427950719"
"original","firstorder","InterquartileRange","84.0"
"original","firstorder","Kurtosis","3.2536552127349787"
"original","firstorder","Maximum","480.0"
"original","firstorder","MeanAbsoluteDeviation","57.673036633009815"
"original","firstorder","Mean","319.23494711147276"
"original","firstorder","Median","324.0"
"original","firstorder","Minimum","37.0"
"original","firstorder","Range","443.0"
"original","firstorder","RobustMeanAbsoluteDeviation","38.68530334386671"
"original","firstorder","RootMeanSquared","328.00243076705516"
"original","firstorder","Skewness","-0.538519694677601"
"original","firstorder","TotalEnergy","1502741957.3168974"
"original","firstorder","Uniformity","0.10461092157853236"
"original","firstorder","Variance","5674.643131832026"
"original","glcm","Autocorrelation","161.01703290158576"
"original","glcm","ClusterProminence","3576.954832268543"
"original","glcm","ClusterShade","-90.53451751387841"
"original","glcm","ClusterTendency","33.59926527847301"
"original","glcm","Contrast","1.5047627017193936"
"original","glcm","Correlation","0.9141933848654517"
"original","glcm","DifferenceAverage","0.7475995654436479"
"original","glcm","DifferenceEntropy","1.6558905689082084"
"original","glcm","DifferenceVariance","0.9344142087817002"
"original","glcm","Id","0.7139141632734148"
"original","glcm","Idm","0.6939714536148759"
"original","glcm","Idmn","0.9959515632949097"
"original","glcm","Idn","0.9642921573269028"
"original","glcm","Imc1","-0.4249472857904456"
"original","glcm","Imc2","0.9730054180195586"
"original","glcm","InverseVariance","0.39339544605741894"
"original","glcm","JointAverage","12.369041996375634"
"original","glcm","JointEnergy","0.0391143295359491"
"original","glcm","JointEntropy","5.527041794632314"
"original","glcm","MCC","0.9403291071339107"
"original","glcm","MaximumProbability","0.1061911384393718"
"original","glcm","SumAverage","24.738083992751275"
"original","glcm","SumEntropy","4.4314415479047256"
"original","glcm","SumSquares","8.776006995048098"
"original","gldm","DependenceEntropy","6.43659989840841"
"original","gldm","DependenceNonUniformity","579.6281529698942"
"original","gldm","DependenceNonUniformityNormalized","0.11790645910697604"
"original","gldm","DependenceVariance","5.442705143729546"
"original","gldm","GrayLevelNonUniformity","514.2672904800651"
"original","gldm","GrayLevelVariance","9.123448176724548"
"original","gldm","HighGrayLevelEmphasis","160.03437754271766"
"original","gldm","LargeDependenceEmphasis","28.739625711960944"
"original","gldm","LargeDependenceHighGrayLevelEmphasis","5156.477013832384"
"original","gldm","LargeDependenceLowGrayLevelEmphasis","0.19750147978551896"
"original","gldm","LowGrayLevelEmphasis","0.009866902489192734"
"original","gldm","SmallDependenceEmphasis","0.1363637032032323"
"original","gldm","SmallDependenceHighGrayLevelEmphasis","17.329239465973686"
"original","gldm","SmallDependenceLowGrayLevelEmphasis","0.002213998123207361"
"original","glrlm","GrayLevelNonUniformity","232.55776052345493"
"original","glrlm","GrayLevelNonUniformityNormalized","0.09056869296712591"
"original","glrlm","GrayLevelVariance","10.330352551797233"
"original","glrlm","HighGrayLevelRunEmphasis","145.5048181608503"
"original","glrlm","LongRunEmphasis","6.953110936453113"
"original","glrlm","LongRunHighGrayLevelEmphasis","1210.326193476786"
"original","glrlm","LongRunLowGrayLevelEmphasis","0.05240156525612569"
"original","glrlm","LowGrayLevelRunEmphasis","0.012209216383660664"
"original","glrlm","RunEntropy","5.39944039015473"
"original","glrlm","RunLengthNonUniformity","1092.4872798157787"
"original","glrlm","RunLengthNonUniformityNormalized","0.42397747444417194"
"original","glrlm","RunPercentage","0.5216639544344995"
"original","glrlm","RunVariance","3.218715521130239"
"original","glrlm","ShortRunEmphasis","0.6760573494573748"
"original","glrlm","ShortRunHighGrayLevelEmphasis","91.0287784423584"
"original","glrlm","ShortRunLowGrayLevelEmphasis","0.009488492788468812"
"original","glszm","GrayLevelNonUniformity","60.05763688760807"
"original","glszm","GrayLevelNonUniformityNormalized","0.08653838168243237"
"original","glszm","GrayLevelVariance","10.79044963416356"
"original","glszm","HighGrayLevelZoneEmphasis","115.4250720461095"
"original","glszm","LargeAreaEmphasis","1066.8962536023055"
"original","glszm","LargeAreaHighGrayLevelEmphasis","197714.86599423632"
"original","glszm","LargeAreaLowGrayLevelEmphasis","6.327059938370139"
"original","glszm","LowGrayLevelZoneEmphasis","0.018688396842635294"
"original","glszm","SizeZoneNonUniformity","195.76657060518733"
"original","glszm","SizeZoneNonUniformityNormalized","0.28208439568470794"
"original","glszm","SmallAreaEmphasis","0.5385031263036723"
"original","glszm","SmallAreaHighGrayLevelEmphasis","61.2870926603258"
"original","glszm","SmallAreaLowGrayLevelEmphasis","0.010562971211173304"
"original","glszm","ZoneEntropy","6.0650225706080105"
"original","glszm","ZonePercentage","0.14117168429617574"
"original","glszm","ZoneVariance","1016.719240256127"
"original","ngtdm","Busyness","0.7807285833476117"
"original","ngtdm","Coarseness","0.004755759381134261"
"original","ngtdm","Complexity","71.9826417371748"
"original","ngtdm","Contrast","0.025434451746464616"
"original","ngtdm","Strength","0.719010025158598"
