"Image type","Feature Class","Feature Name","Segmentation_segment_Segment_1"
"diagnostics","Versions","PyRadiomics","v3.1.0.post2+g146e3bd"
"diagnostics","Versions","Numpy","1.26.4"
"diagnostics","Versions","SimpleITK","2.4.0rc2.dev213"
"diagnostics","Versions","PyWavelet","1.6.0"
"diagnostics","Versions","Python","3.9.10"
"diagnostics","Configuration","Settings","{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 25.0, 'symmetricalGLCM': True, 'correctMask': True}"
"diagnostics","Configuration","EnabledImageTypes","{'Original': {}}"
"diagnostics","Image-original","Hash","1bf7a4dfcb1338013b44ac9d06cc9bb5f9f9e843"
"diagnostics","Image-original","Dimensionality","3D"
"diagnostics","Image-original","Spacing","(0.9257812499999998, 0.9257812499999998, 6.249999986615882)"
"diagnostics","Image-original","Size","(208, 256, 24)"
"diagnostics","Image-original","Mean","120.79197027744391"
"diagnostics","Image-original","Minimum","0.0"
"diagnostics","Image-original","Maximum","1559.0"
"diagnostics","Mask-original","Hash","f3db82f475081d3aeb9ff001e558f16ee26db9cb"
"diagnostics","Mask-original","Spacing","(0.9257812499999998, 0.9257812499999998, 6.249999986615882)"
"diagnostics","Mask-original","Size","(208, 256, 24)"
"diagnostics","Mask-original","BoundingBox","(120, 98, 11, 55, 78, 1)"
"diagnostics","Mask-original","VoxelNum","3128"
"diagnostics","Mask-original","VolumeNum","1"
"diagnostics","Mask-original","CenterOfMassIndex","(147.3868286445013, 134.86988491048592, 11.0)"
"diagnostics","Mask-original","CenterOfMass","(38.134222650911966, 8.440676350143264, 15.87667849396188)"
"original","firstorder","10Percentile","344.70000000000005"
"original","firstorder","90Percentile","598.0"
"original","firstorder","Energy","751312746.0"
"original","firstorder","Entropy","3.9253497614054718"
"original","firstorder","InterquartileRange","109.0"
"original","firstorder","Kurtosis","5.892122208175712"
"original","firstorder","Maximum","662.0"
"original","firstorder","MeanAbsoluteDeviation","81.10241298787946"
"original","firstorder","Mean","476.67391304347825"
"original","firstorder","Median","499.0"
"original","firstorder","Minimum","0.0"
"original","firstorder","Range","662.0"
"original","firstorder","RobustMeanAbsoluteDeviation","47.58925426542141"
"original","firstorder","RootMeanSquared","490.0913147598813"
"original","firstorder","Skewness","-1.5379911506361015"
"original","firstorder","TotalEnergy","4024551919.908845"
"original","firstorder","Uniformity","0.08400303994610187"
"original","firstorder","Variance","12971.47742688758"
"original","glcm","Autocorrelation","404.70947521996493"
"original","glcm","ClusterProminence","35045.632932703746"
"original","glcm","ClusterShade","-1035.1735772070824"
"original","glcm","ClusterTendency","77.23537055319493"
"original","glcm","Contrast","3.7325286544634926"
"original","glcm","Correlation","0.9075584217217045"
"original","glcm","DifferenceAverage","1.2468294810525453"
"original","glcm","DifferenceEntropy","2.09119969356745"
"original","glcm","DifferenceVariance","2.147393285911888"
"original","glcm","Id","0.5925753654789877"
"original","glcm","Idm","0.5551632861781147"
"original","glcm","Idmn","0.9951194350528123"
"original","glcm","Idn","0.9581715164755709"
"original","glcm","Imc1","-0.3447236743029793"
"original","glcm","Imc2","0.9638341600431654"
"original","glcm","InverseVariance","0.4624097014915856"
"original","glcm","JointAverage","19.655366192373254"
"original","glcm","JointEnergy","0.019749538958281382"
"original","glcm","JointEntropy","6.463399100282314"
"original","glcm","MCC","0.9157163795047003"
"original","glcm","MaximumProbability","0.05731344960680129"
"original","glcm","SumAverage","39.3107323847465"
"original","glcm","SumEntropy","4.859859693693761"
"original","glcm","SumSquares","20.241974801914598"
"original","gldm","DependenceEntropy","6.433169608435696"
"original","gldm","DependenceNonUniformity","537.304347826087"
"original","gldm","DependenceNonUniformityNormalized","0.17177248971422218"
"original","gldm","DependenceVariance","2.8899209188846227"
"original","gldm","GrayLevelNonUniformity","262.76150895140665"
"original","gldm","GrayLevelVariance","20.803885763273396"
"original","gldm","HighGrayLevelEmphasis","404.7157928388747"
"original","gldm","LargeDependenceEmphasis","14.460358056265985"
"original","gldm","LargeDependenceHighGrayLevelEmphasis","6510.928069053708"
"original","gldm","LargeDependenceLowGrayLevelEmphasis","0.06011184226067649"
"original","gldm","LowGrayLevelEmphasis","0.006853363599174641"
"original","gldm","SmallDependenceEmphasis","0.22328965422723035"
"original","gldm","SmallDependenceHighGrayLevelEmphasis","76.86444587295466"
"original","gldm","SmallDependenceLowGrayLevelEmphasis","0.002292463046156649"
"original","glrlm","GrayLevelNonUniformity","171.5570219826308"
"original","glrlm","GrayLevelNonUniformityNormalized","0.07835919960434368"
"original","glrlm","GrayLevelVariance","23.205503776096073"
"original","glrlm","HighGrayLevelRunEmphasis","388.41304344695817"
"original","glrlm","LongRunEmphasis","2.7909968214380254"
"original","glrlm","LongRunHighGrayLevelEmphasis","1192.7496641076614"
"original","glrlm","LongRunLowGrayLevelEmphasis","0.01537170559382088"
"original","glrlm","LowGrayLevelRunEmphasis","0.007805408346596446"
"original","glrlm","RunEntropy","5.191062103965988"
"original","glrlm","RunLengthNonUniformity","1228.289830177141"
"original","glrlm","RunLengthNonUniformityNormalized","0.5582617805628701"
"original","glrlm","RunPercentage","0.6998081841432224"
"original","glrlm","RunVariance","0.7273706973025545"
"original","glrlm","ShortRunEmphasis","0.7742346469803124"
"original","glrlm","ShortRunHighGrayLevelEmphasis","290.3195584332535"
"original","glrlm","ShortRunLowGrayLevelEmphasis","0.006626275796639721"
"original","glszm","GrayLevelNonUniformity","51.89192546583851"
"original","glszm","GrayLevelNonUniformityNormalized","0.06446201921222175"
"original","glszm","GrayLevelVariance","29.98659928243509"
"original","glszm","HighGrayLevelZoneEmphasis","336.4757763975155"
"original","glszm","LargeAreaEmphasis","74.37763975155279"
"original","glszm","LargeAreaHighGrayLevelEmphasis","34434.45590062112"
"original","glszm","LargeAreaLowGrayLevelEmphasis","0.22373580946156302"
"original","glszm","LowGrayLevelZoneEmphasis","0.010782436757297204"
"original","glszm","SizeZoneNonUniformity","230.70434782608694"
"original","glszm","SizeZoneNonUniformityNormalized","0.286589251957872"
"original","glszm","SmallAreaEmphasis","0.5496917747447738"
"original","glszm","SmallAreaHighGrayLevelEmphasis","172.30338645928413"
"original","glszm","SmallAreaLowGrayLevelEmphasis","0.006569097720569244"
"original","glszm","ZoneEntropy","6.536728268839705"
"original","glszm","ZonePercentage","0.25735294117647056"
"original","glszm","ZoneVariance","59.278864241348714"
"original","ngtdm","Busyness","0.24715074103843648"
"original","ngtdm","Coarseness","0.005957976578439256"
"original","ngtdm","Complexity","252.22755452439404"
"original","ngtdm","Contrast","0.04395801587168975"
"original","ngtdm","Strength","2.62470307102078"
